hand_min_x,hand_min_y,hand_width,hand_height,object_min_x,object_min_y,object_width,object_height,handedness,picture_name,grasp
930,727,186,230,0,0,0,0,left,frame_8569.jpg,none
838,566,143,140,0,0,0,0,left,frame_4213.jpg,none
1010,573,273,358,1243,666,67,361,left,frame_11284.jpg,none
624,571,130,183,0,0,0,0,left,frame_6960.jpg,none
852,704,275,188,368,319,362,385,left,frame_748.jpg,none
823,711,137,125,0,0,0,0,left,frame_6293.jpg,none
809,730,140,126,0,0,0,0,left,frame_6290.jpg,none
323,631,188,231,1208,963,225,233,left,frame_9231.jpg,none
922,904,174,150,0,0,0,0,left,frame_5892.jpg,none
997,546,311,221,1056,265,147,322,left,frame_541.jpg,none
832,822,146,208,0,0,0,0,left,frame_4618.jpg,none
513,317,254,318,816,531,251,320,left,frame_8448.jpg,none
853,740,116,173,0,0,0,0,left,frame_4625.jpg,none
1155,598,253,175,702,57,171,114,right,frame_11089.jpg,power
1231,774,238,252,634,128,151,175,right,frame_11369.jpg,power
1163,683,249,251,1050,703,227,436,right,frame_9937.jpg,power
1471,394,212,203,0,0,0,0,right,frame_7089.jpg,power
1095,677,255,185,975,505,42,34,right,frame_11424.jpg,power
1255,773,226,260,1216,698,109,172,right,frame_11346.jpg,power
1404,424,206,184,1429,516,222,220,right,frame_7093.jpg,power
1218,694,219,295,1184,531,105,216,right,frame_10724.jpg,power
1170,602,217,223,478,81,184,162,right,frame_10136.jpg,power
1121,599,291,195,437,64,202,127,right,frame_10056.jpg,power
1214,792,144,268,1129,738,208,424,right,frame_10294.jpg,power
1287,774,228,273,1237,678,131,211,right,frame_11320.jpg,power
1286,807,307,226,1257,817,394,496,right,frame_9826.jpg,power
1159,833,264,234,1157,820,281,503,right,frame_9804.jpg,power
1253,764,270,286,1192,800,390,504,right,frame_9879.jpg,power
1195,712,183,199,1117,676,291,420,right,frame_10267.jpg,power
1567,366,305,338,0,0,0,0,right,frame_7081.jpg,power
1147,628,269,218,1210,439,618,879,right,frame_10107.jpg,power
1069,608,249,191,89,77,177,152,right,frame_11431.jpg,power
1221,880,95,200,1182,855,175,347,right,frame_10513.jpg,power
1096,668,246,170,289,141,307,277,right,frame_11436.jpg,power
1216,780,267,244,1205,713,110,135,right,frame_11035.jpg,power
1274,775,234,264,1242,688,99,188,right,frame_11326.jpg,power
1145,627,305,198,1145,651,457,448,right,frame_10085.jpg,power
1187,704,203,204,1116,663,345,381,right,frame_10260.jpg,power
1305,754,218,326,1250,722,319,427,right,frame_10646.jpg,power
1108,569,245,206,1140,681,321,465,right,frame_10043.jpg,power
1292,810,128,270,1034,628,197,350,right,frame_10684.jpg,power
1212,782,240,233,1175,735,118,134,right,frame_11394.jpg,power
1636,663,252,336,1655,796,268,324,right,frame_2824.jpg,power
1128,465,148,188,1158,610,125,310,right,frame_2799.jpg,power
1235,700,170,273,1228,690,206,532,right,frame_10715.jpg,power
1155,603,255,237,460,74,189,148,right,frame_10121.jpg,power
1198,862,114,185,1169,840,153,285,right,frame_10518.jpg,power
1232,833,123,160,1223,776,164,277,right,frame_10545.jpg,power
1150,601,250,234,1176,640,319,443,right,frame_10126.jpg,power
1116,576,251,163,1104,577,253,480,right,frame_11076.jpg,power
1103,719,263,159,1094,646,261,345,right,frame_11454.jpg,power
1275,775,280,258,1211,885,406,367,right,frame_9851.jpg,power
1220,689,216,297,1228,628,224,415,right,frame_10727.jpg,power
1133,603,277,208,437,64,204,127,right,frame_10058.jpg,power
1206,779,126,200,1210,774,160,274,right,frame_10540.jpg,power
1169,602,217,221,1159,669,300,379,right,frame_10137.jpg,power
1207,467,174,234,0,0,0,0,right,frame_2807.jpg,power
1293,543,169,223,53,573,103,99,right,frame_2811.jpg,power
1332,804,214,275,492,82,276,164,right,frame_11305.jpg,power
1076,649,258,162,102,80,205,159,right,frame_11441.jpg,power
1243,752,273,289,1181,767,381,544,right,frame_9894.jpg,power
1182,779,252,242,987,539,54,107,right,frame_11415.jpg,power
1146,664,245,214,1146,680,260,506,right,frame_9942.jpg,power
1258,748,275,286,1202,780,392,496,right,frame_9886.jpg,power
1136,596,232,219,1116,646,337,420,right,frame_10141.jpg,power
1185,808,123,168,1189,777,138,269,right,frame_10533.jpg,power
1117,593,277,162,0,0,0,0,right,frame_11079.jpg,power
1197,813,127,254,1122,745,169,453,right,frame_10301.jpg,power
1260,777,235,259,1220,689,112,196,right,frame_11342.jpg,power
1236,781,227,254,1186,695,122,194,right,frame_11361.jpg,power
1293,735,230,345,1284,757,290,371,right,frame_10641.jpg,power
1260,749,276,281,1201,783,391,498,right,frame_9885.jpg,power
1383,647,305,359,1334,599,273,237,right,frame_419.jpg,power
1215,743,265,224,1201,687,113,126,right,frame_11051.jpg,power
1209,824,305,223,1190,819,353,497,right,frame_9813.jpg,power
1103,667,243,161,100,115,201,229,right,frame_11439.jpg,power
1247,812,306,219,1224,818,373,493,right,frame_9818.jpg,power
1239,755,275,282,1179,791,380,495,right,frame_9895.jpg,power
1140,454,146,196,1162,604,124,309,right,frame_2801.jpg,power
1378,320,271,237,1735,892,285,110,right,frame_1560.jpg,power
1442,319,325,320,1199,319,91,269,right,frame_1545.jpg,power
1195,807,101,172,1170,785,139,265,right,frame_10527.jpg,power
1265,785,295,257,1213,816,414,516,right,frame_9844.jpg,power
1381,737,238,288,775,586,132,155,right,frame_415.jpg,power
1299,798,308,239,1257,814,408,496,right,frame_9830.jpg,power
1215,785,235,230,1176,733,120,137,right,frame_11391.jpg,power
1374,666,256,244,976,439,175,349,right,frame_433.jpg,power
1160,826,260,246,1154,821,273,505,right,frame_9802.jpg,power
1226,773,155,263,1133,716,239,396,right,frame_10287.jpg,power
1312,763,211,317,1252,720,318,431,right,frame_10647.jpg,power
1144,628,311,192,1150,661,457,434,right,frame_10081.jpg,power
1128,574,255,196,1156,674,289,483,right,frame_10051.jpg,power
1284,764,230,264,1280,693,205,249,right,frame_11332.jpg,power
1240,756,275,269,1182,797,376,494,right,frame_9903.jpg,power
1301,772,233,283,1258,671,122,209,right,frame_11313.jpg,power
1212,779,242,239,1181,737,110,123,right,frame_11396.jpg,power
1246,758,291,277,1200,805,393,501,right,frame_9922.jpg,power
1231,774,226,249,1190,697,113,183,right,frame_11357.jpg,power
1195,687,248,279,378,75,216,151,right,frame_9934.jpg,power
1247,747,268,279,430,78,213,155,right,frame_9892.jpg,power
1068,599,285,184,1116,680,311,452,right,frame_10034.jpg,power
1117,568,240,201,428,63,202,126,right,frame_10047.jpg,power
1136,585,263,162,186,234,201,468,right,frame_11083.jpg,power
1194,787,258,239,1170,746,103,118,right,frame_11403.jpg,power
1477,388,238,210,0,0,0,0,right,frame_7088.jpg,power
1179,804,111,58,1094,709,161,190,right,frame_496.jpg,power
1192,803,116,169,1179,781,136,270,right,frame_10530.jpg,power
1396,318,294,271,1010,329,81,219,right,frame_1549.jpg,power
1293,815,134,265,1036,630,197,354,right,frame_10683.jpg,power
1147,608,244,226,1169,644,301,440,right,frame_10131.jpg,power
1257,759,274,277,1203,785,394,512,right,frame_9872.jpg,power
1205,785,247,231,1176,736,117,133,right,frame_11395.jpg,power
1112,591,269,160,0,0,0,0,right,frame_11078.jpg,power
1141,680,258,224,1153,697,245,488,right,frame_9940.jpg,power
1206,783,255,236,608,168,149,167,right,frame_11398.jpg,power
1115,599,283,180,1163,647,278,473,right,frame_10054.jpg,power
1143,627,307,201,1146,643,456,466,right,frame_10084.jpg,power
1080,664,247,170,94,110,188,218,right,frame_11434.jpg,power
1163,595,262,206,1168,628,356,475,right,frame_10062.jpg,power
1242,752,275,282,1182,792,376,491,right,frame_9901.jpg,power
1238,754,273,272,1182,795,376,492,right,frame_9902.jpg,power
1147,555,243,191,1152,609,261,506,right,frame_11086.jpg,power
1236,752,276,276,1178,791,379,492,right,frame_9898.jpg,power
1139,674,254,217,1148,686,249,501,right,frame_9941.jpg,power
1279,761,230,271,1236,671,123,202,right,frame_11335.jpg,power
1279,780,283,252,1216,804,411,533,right,frame_9849.jpg,power
1194,689,192,216,1112,663,353,386,right,frame_10256.jpg,power
1190,667,259,178,1143,600,150,168,right,frame_11062.jpg,power
1113,451,151,194,0,0,0,0,right,frame_2797.jpg,power
1278,768,276,258,1212,803,414,527,right,frame_9852.jpg,power
1125,648,310,196,1127,603,287,260,right,frame_10092.jpg,power
1238,774,237,253,1038,513,56,128,right,frame_11364.jpg,power
1215,797,134,266,1128,740,203,430,right,frame_10295.jpg,power
1445,539,199,321,1440,682,245,246,right,frame_2817.jpg,power
1162,744,158,195,0,0,0,0,right,frame_7789.jpg,power
1228,777,234,239,1213,718,213,216,right,frame_11383.jpg,power
1162,736,165,213,0,0,0,0,right,frame_7790.jpg,power
1223,713,262,282,1083,737,224,464,right,frame_9930.jpg,power
1120,640,185,232,1163,704,206,238,right,frame_8611.jpg,power
1229,731,158,223,1125,681,266,385,right,frame_10278.jpg,power
1084,629,246,176,269,139,313,272,right,frame_11427.jpg,power
1151,625,264,217,1216,438,619,876,right,frame_10109.jpg,power
1276,788,284,252,1214,818,412,511,right,frame_9843.jpg,power
1188,683,280,192,1159,617,143,156,right,frame_11059.jpg,power
1155,604,254,236,1139,627,399,479,right,frame_10122.jpg,power
1273,771,236,266,1247,688,105,185,right,frame_11328.jpg,power
1223,692,215,297,1178,532,113,215,right,frame_10726.jpg,power
1159,595,262,206,1167,628,346,475,right,frame_10061.jpg,power
1264,757,273,287,428,82,215,163,right,frame_9869.jpg,power
1171,606,268,210,1178,642,365,468,right,frame_10067.jpg,power
1141,824,210,232,563,532,1125,1064,right,frame_8601.jpg,power
1552,625,240,322,0,0,0,0,right,frame_2821.jpg,power
1186,714,197,193,1113,677,296,413,right,frame_10265.jpg,power
1289,768,158,277,688,59,162,118,right,frame_10709.jpg,power
1214,799,132,264,1126,740,198,434,right,frame_10296.jpg,power
1157,603,256,239,1135,646,411,447,right,frame_10120.jpg,power
1186,780,251,247,588,176,153,168,right,frame_11414.jpg,power
1253,765,273,281,1195,801,398,506,right,frame_9878.jpg,power
1150,635,301,189,443,64,197,129,right,frame_10074.jpg,power
1138,634,281,210,1125,664,440,437,right,frame_10104.jpg,power
1217,779,245,235,1163,702,156,186,right,frame_11386.jpg,power
1183,831,307,213,1171,821,333,497,right,frame_9810.jpg,power
1308,783,225,284,1136,523,51,162,right,frame_11310.jpg,power
1188,799,250,236,1086,650,244,336,right,frame_11410.jpg,power
1379,657,308,387,1075,518,295,192,right,frame_418.jpg,power
1169,832,286,229,1158,819,301,501,right,frame_9807.jpg,power
1151,600,260,240,1091,537,121,190,right,frame_10125.jpg,power
1183,826,268,231,1160,818,253,513,right,frame_9795.jpg,power
1146,576,245,162,1139,586,278,470,right,frame_11084.jpg,power
1311,740,219,340,730,99,233,199,right,frame_10640.jpg,power
1250,744,280,285,1111,777,219,491,right,frame_9888.jpg,power
1186,805,127,171,1194,775,138,265,right,frame_10534.jpg,power
1227,787,235,241,1176,707,129,189,right,frame_11378.jpg,power
1389,314,285,269,1013,330,81,219,right,frame_1550.jpg,power
1128,759,208,253,578,532,1152,1060,right,frame_8604.jpg,power
1212,776,267,236,1180,680,151,197,right,frame_11038.jpg,power
1120,581,267,182,1160,664,279,484,right,frame_10052.jpg,power
1276,778,238,270,1243,693,101,181,right,frame_11324.jpg,power
1188,798,251,237,1151,731,123,170,right,frame_11407.jpg,power
1319,554,172,225,55,568,108,98,right,frame_2812.jpg,power
1234,691,173,293,1222,680,205,529,right,frame_10716.jpg,power
1130,638,289,208,1128,668,439,435,right,frame_10100.jpg,power
1258,775,276,275,1196,809,376,521,right,frame_9915.jpg,power
1222,729,169,227,1123,676,269,388,right,frame_10277.jpg,power
1276,804,309,231,1248,804,385,521,right,frame_9824.jpg,power
1156,616,249,174,1128,571,108,134,right,frame_11066.jpg,power
1295,798,299,231,1254,813,410,495,right,frame_9831.jpg,power
1165,780,265,228,586,177,150,168,right,frame_11416.jpg,power
1283,785,295,244,1221,780,422,494,right,frame_9838.jpg,power
1354,686,254,229,1391,772,164,170,right,frame_435.jpg,power
1220,721,169,228,1123,676,269,394,right,frame_10276.jpg,power
1155,599,257,240,1144,609,391,509,right,frame_10124.jpg,power
1132,586,253,171,1217,685,241,339,right,frame_11068.jpg,power
1211,712,259,215,1165,626,157,195,right,frame_11054.jpg,power
1140,631,306,198,1144,646,461,461,right,frame_10087.jpg,power
1164,824,252,243,1153,820,269,505,right,frame_9801.jpg,power
1580,641,246,329,0,0,0,0,right,frame_2822.jpg,power
1188,811,114,160,1186,778,136,266,right,frame_10532.jpg,power
1235,755,276,275,1178,791,380,493,right,frame_9897.jpg,power
1207,780,247,240,607,169,148,167,right,frame_11399.jpg,power
1069,616,304,177,1114,700,296,475,right,frame_10030.jpg,power
1189,784,252,245,1157,740,114,128,right,frame_11413.jpg,power
1207,803,132,262,1124,743,182,444,right,frame_10298.jpg,power
1082,580,257,198,1126,678,310,453,right,frame_10038.jpg,power
1215,854,161,226,1174,826,171,449,right,frame_10347.jpg,power
1150,684,137,225,1202,724,77,150,right,frame_2733.jpg,power
1146,637,313,188,439,64,197,129,right,frame_10077.jpg,power
1283,769,225,259,1098,498,53,148,right,frame_11330.jpg,power
1252,760,272,278,1194,807,399,464,right,frame_9866.jpg,power
1376,314,272,243,965,341,58,142,right,frame_1559.jpg,power
1126,564,238,208,432,64,197,127,right,frame_10048.jpg,power
1214,820,313,221,1198,821,360,495,right,frame_9814.jpg,power
1215,781,241,232,1179,737,118,130,right,frame_11390.jpg,power
1248,743,280,287,1190,773,384,493,right,frame_9889.jpg,power
1225,785,237,243,1180,717,123,165,right,frame_11379.jpg,power
1154,622,261,224,451,69,192,138,right,frame_10110.jpg,power
1226,780,234,243,1191,727,106,130,right,frame_11371.jpg,power
1067,626,249,182,90,80,181,159,right,frame_11432.jpg,power
1235,772,227,248,1033,518,54,135,right,frame_11367.jpg,power
1243,506,159,229,0,0,0,0,right,frame_2809.jpg,power
1181,827,140,253,1122,751,170,461,right,frame_10306.jpg,power
1085,673,258,167,628,189,148,168,right,frame_11451.jpg,power
1492,377,246,232,0,0,0,0,right,frame_7087.jpg,power
1176,707,210,199,1100,651,300,404,right,frame_10261.jpg,power
1576,396,315,358,0,0,0,0,right,frame_7080.jpg,power
1292,744,227,336,1272,738,277,372,right,frame_10644.jpg,power
1218,778,247,236,1176,701,133,186,right,frame_11385.jpg,power
1189,691,198,216,1103,662,333,387,right,frame_10255.jpg,power
1333,781,195,299,737,223,205,225,right,frame_10650.jpg,power
1186,795,133,176,1201,773,142,268,right,frame_10536.jpg,power
1165,622,257,221,1135,656,427,445,right,frame_10113.jpg,power
1166,597,257,207,1171,629,355,470,right,frame_10063.jpg,power
1164,832,277,225,1152,820,285,500,right,frame_9806.jpg,power
1185,619,247,173,1208,668,160,353,right,frame_11091.jpg,power
1512,345,291,298,1603,1035,109,89,right,frame_7084.jpg,power
1158,620,258,225,451,69,192,139,right,frame_10111.jpg,power
1398,526,186,303,1387,666,254,241,right,frame_2815.jpg,power
1188,822,130,244,1121,750,166,462,right,frame_10303.jpg,power
1121,712,198,248,1162,754,220,198,right,frame_8607.jpg,power
1163,616,258,229,1138,659,426,441,right,frame_10115.jpg,power
1189,677,276,185,1152,607,151,168,right,frame_11060.jpg,power
1225,770,158,257,1131,712,242,392,right,frame_10286.jpg,power
1270,785,292,251,1214,815,415,519,right,frame_9845.jpg,power
1184,719,200,187,1114,671,309,401,right,frame_10263.jpg,power
1193,794,253,238,1158,747,115,129,right,frame_11405.jpg,power
1339,440,174,167,1349,543,194,212,right,frame_7099.jpg,power
1213,736,269,224,1176,645,156,196,right,frame_11052.jpg,power
1191,840,100,174,1164,816,144,263,right,frame_10522.jpg,power
1387,667,276,281,1108,528,304,187,right,frame_421.jpg,power
1139,633,279,210,1127,666,440,441,right,frame_10101.jpg,power
1172,606,254,179,1200,680,153,355,right,frame_11090.jpg,power
1239,763,284,277,1184,805,378,497,right,frame_9905.jpg,power
1203,676,260,184,1149,608,154,170,right,frame_11061.jpg,power
1195,810,104,163,1169,787,139,264,right,frame_10526.jpg,power
1211,712,173,211,1116,661,276,392,right,frame_10271.jpg,power
1254,770,286,278,1199,818,379,508,right,frame_9918.jpg,power
1230,779,230,246,1185,694,122,202,right,frame_11360.jpg,power
1224,739,163,225,1126,681,260,386,right,frame_10279.jpg,power
1162,620,258,224,452,69,190,139,right,frame_10112.jpg,power
1256,774,281,272,1198,820,378,501,right,frame_9916.jpg,power
1178,827,145,253,1126,752,178,463,right,frame_10307.jpg,power
1146,604,253,234,1080,522,131,222,right,frame_10128.jpg,power
1142,734,152,199,995,656,107,300,right,frame_2738.jpg,power
1179,821,246,235,1167,820,258,505,right,frame_9797.jpg,power
1130,755,155,207,996,657,107,301,right,frame_2739.jpg,power
1145,732,237,193,1061,626,219,274,right,frame_11421.jpg,power
1222,742,163,226,1128,687,261,383,right,frame_10280.jpg,power
1189,692,199,215,1114,662,351,377,right,frame_10258.jpg,power
1279,795,313,236,1242,808,422,494,right,frame_9834.jpg,power
1237,769,221,252,1200,705,108,150,right,frame_11355.jpg,power
1308,776,228,288,1133,525,50,161,right,frame_11311.jpg,power
1226,781,154,262,1135,725,232,404,right,frame_10289.jpg,power
1272,778,238,267,1242,688,100,190,right,frame_11325.jpg,power
1197,694,241,282,984,574,184,340,right,frame_10729.jpg,power
1074,609,247,178,87,77,174,152,right,frame_11429.jpg,power
1155,708,143,194,990,655,106,293,right,frame_2734.jpg,power
1225,759,159,249,1128,706,247,392,right,frame_10284.jpg,power
1192,848,105,186,1164,827,149,268,right,frame_10520.jpg,power
1150,565,238,179,1151,604,262,489,right,frame_11085.jpg,power
1285,773,232,279,1286,704,210,246,right,frame_11317.jpg,power
1253,629,173,210,0,0,0,0,right,frame_231.jpg,power
1156,716,141,188,1176,806,107,298,right,frame_2735.jpg,power
1279,640,177,217,0,0,0,0,right,frame_232.jpg,power
1386,629,281,307,1131,541,310,193,right,frame_423.jpg,power
1138,713,236,195,1054,614,213,253,right,frame_11422.jpg,power
1292,771,228,277,1253,672,128,205,right,frame_11314.jpg,power
1150,598,270,205,1193,631,282,471,right,frame_10060.jpg,power
1254,771,276,278,1199,812,389,507,right,frame_9911.jpg,power
1224,778,238,245,1181,719,116,156,right,frame_11373.jpg,power
1228,814,316,225,1211,819,368,494,right,frame_9816.jpg,power
1252,769,276,280,1194,815,383,498,right,frame_9910.jpg,power
1200,795,124,177,1206,773,151,270,right,frame_10538.jpg,power
1149,636,305,184,1155,656,452,453,right,frame_10078.jpg,power
1287,738,233,342,1278,753,285,381,right,frame_10642.jpg,power
1457,778,215,260,1524,835,137,146,right,frame_239.jpg,power
1192,820,129,245,1124,746,173,457,right,frame_10302.jpg,power
1250,760,223,260,1056,498,53,127,right,frame_11352.jpg,power
1133,648,305,195,1135,693,455,425,right,frame_10091.jpg,power
1246,766,277,281,1186,808,379,499,right,frame_9906.jpg,power
1212,781,253,239,1184,735,107,127,right,frame_11388.jpg,power
1362,650,276,258,1214,572,337,197,right,frame_431.jpg,power
1258,772,281,280,1197,804,382,527,right,frame_9913.jpg,power
1298,769,224,285,1121,516,52,153,right,frame_11315.jpg,power
1273,767,220,258,1231,699,105,170,right,frame_11339.jpg,power
1261,757,274,286,1203,785,392,518,right,frame_9873.jpg,power
1253,764,287,272,1196,871,418,357,right,frame_9857.jpg,power
1384,709,192,225,0,0,0,0,right,frame_236.jpg,power
1070,609,299,174,1116,693,295,464,right,frame_10031.jpg,power
1256,776,230,260,1217,686,114,200,right,frame_11343.jpg,power
1136,634,283,213,450,68,191,137,right,frame_10103.jpg,power
1192,860,113,177,1166,835,151,279,right,frame_10519.jpg,power
1208,699,254,281,1145,719,369,474,right,frame_9932.jpg,power
1213,691,212,292,975,573,184,343,right,frame_10721.jpg,power
1196,688,189,218,1113,662,352,380,right,frame_10257.jpg,power
1189,829,130,248,1122,755,169,471,right,frame_10305.jpg,power
1490,367,265,254,0,0,0,0,right,frame_7086.jpg,power
1151,471,145,195,1171,609,134,299,right,frame_2803.jpg,power
1189,804,129,169,1197,774,138,269,right,frame_10535.jpg,power
1396,851,246,221,1404,842,219,473,right,frame_11288.jpg,power
1067,604,256,186,88,78,176,153,right,frame_11430.jpg,power
1091,565,253,211,421,63,203,125,right,frame_10040.jpg,power
1213,781,249,237,617,154,150,170,right,frame_11387.jpg,power
1215,693,216,294,1197,653,172,463,right,frame_10722.jpg,power
1154,601,253,237,464,75,195,150,right,frame_10123.jpg,power
1146,684,260,241,1163,714,267,469,right,frame_9938.jpg,power
1191,805,115,166,1182,779,136,267,right,frame_10531.jpg,power
1412,880,251,200,1406,850,242,456,right,frame_11285.jpg,power
1112,589,260,156,1106,576,235,474,right,frame_11077.jpg,power
1239,772,222,247,1154,677,57,172,right,frame_11366.jpg,power
1272,788,300,245,1228,796,398,459,right,frame_9840.jpg,power
1224,695,214,292,687,60,164,119,right,frame_10725.jpg,power
1150,635,303,187,1153,652,455,461,right,frame_10079.jpg,power
1417,551,196,290,1413,672,250,245,right,frame_2816.jpg,power
