col1,col2,col3,col4,col5,col6
943,766,133,120,power07829.png,power
1105,666,183,164,power3672.png,power
517,362,130,111,power7050.png,power
495,184,170,143,power07771.png,power
559,473,125,103,power07576.png,power
661,516,301,257,power1796.png,power
512,235,192,209,power6338.png,power
728,222,332,293,power4783.png,power
551,429,310,261,power2756.png,power
1392,260,175,122,power09099.png,power
900,681,214,182,power0938.png,power
787,361,104,202,power07858.png,power
341,586,158,107,power2118.png,power
487,586,207,176,power6505.png,power
1168,696,146,104,power0385.png,power
600,465,164,164,power6784.png,power
857,509,204,161,power5012.png,power
560,704,230,227,power0976.png,power
1436,337,148,186,power08844.png,power
746,522,238,182,power5301.png,power
708,414,175,146,power08232.png,power
905,511,181,171,power09245.png,power
738,397,98,121,power07425.png,power
697,694,150,157,power2268.png,power
1340,871,153,100,power4315.png,power
1145,784,167,111,power0288.png,power
548,274,212,167,power6158.png,power
543,244,325,195,power07960.png,power
929,741,209,120,power09437.png,power
880,520,161,157,power09014.png,power
570,567,138,167,power6904.png,power
1490,473,174,95,power08814.png,power
1119,648,183,191,power1083.png,power
1005,692,164,129,power0920.png,power
904,549,147,147,power09016.png,power
751,672,158,112,power07821.png,power
308,776,165,107,power2085.png,power
556,273,161,123,power5952.png,power
879,427,182,158,power4902.png,power
1128,767,170,96,power0300.png,power
672,617,218,184,power2765.png,power
907,434,89,56,power2735.png,power
1220,478,111,97,power09167.png,power
603,573,132,97,power6667.png,power
534,397,158,111,power7087.png,power
687,415,126,97,power07430.png,power
81,299,403,390,power2428.png,power
986,505,155,137,power09270.png,power
728,431,251,315,power4499.png,power
520,389,143,124,power7058.png,power
920,302,183,160,power4969.png,power
853,701,190,128,power6395.png,power
597,315,158,143,power07912.png,power
678,561,231,196,power4993.png,power
535,221,215,153,power08045.png,power
649,527,194,151,power6445.png,power
898,745,211,133,power09706.png,power
1138,529,173,155,power4467.png,power
711,490,239,198,power5293.png,power
816,579,145,176,power09853.png,power
940,732,236,170,power0787.png,power
1154,582,152,132,power3551.png,power
889,587,217,165,power09615.png,power
505,410,137,123,power7063.png,power
1287,579,146,185,power3721.png,power
950,838,198,130,power09686.png,power
843,551,168,139,power5272.png,power
1006,596,161,166,power08387.png,power
1432,559,197,195,power4114.png,power
592,568,194,239,power2352.png,power
1100,521,154,114,power08562.png,power
694,432,234,191,power7340.png,power
633,563,185,198,power1547.png,power
582,320,215,158,power6135.png,power
607,297,144,136,power07490.png,power
647,295,202,246,power6328.png,power
1392,625,177,190,power4090.png,power
484,134,264,178,power6534.png,power
463,626,163,178,power2054.png,power
394,727,121,190,power2885.png,power
812,756,172,98,power6610.png,power
1211,461,196,258,power08461.png,power
833,699,192,122,power09376.png,power
445,323,186,231,power6253.png,power
750,491,183,146,power08236.png,power
1087,468,150,159,power08400.png,power
1097,632,176,177,power3678.png,power
929,727,202,124,power09436.png,power
587,320,220,159,power6134.png,power
506,666,154,143,power2171.png,power
661,453,75,192,power07564.png,power
1095,317,149,155,power3923.png,power
1139,781,170,119,power0294.png,power
664,562,103,102,power07545.png,power
707,266,204,163,power6582.png,power
712,489,217,138,power08076.png,power
712,161,179,214,power7377.png,power
1021,769,235,136,power09562.png,power
769,375,109,196,power07860.png,power
256,303,254,237,power6230.png,power
486,163,151,161,power5431.png,power
1354,395,207,141,power08769.png,power
469,227,264,155,power07950.png,power
969,565,219,212,power4037.png,power
957,172,198,183,power4799.png,power
754,385,106,183,power07862.png,power
1030,508,213,226,power4043.png,power
537,406,141,131,power07588.png,power
1223,491,181,229,power08858.png,power
505,174,165,149,power07738.png,power
523,197,183,179,power08087.png,power
602,403,147,118,power5939.png,power
1184,390,130,171,power08402.png,power
731,445,174,143,power08234.png,power
1148,658,182,170,power0755.png,power
456,485,249,254,power2365.png,power
1171,788,117,105,power3224.png,power
573,27,295,271,power6067.png,power
1295,578,146,184,power3719.png,power
601,617,177,160,power6838.png,power
652,563,148,141,power7150.png,power
820,504,269,226,power09521.png,power
1288,555,206,193,power4343.png,power
632,284,198,152,power6121.png,power
1163,808,117,105,power3225.png,power
977,135,193,176,power4801.png,power
662,577,210,190,power08123.png,power
1027,669,165,128,power5245.png,power
953,724,175,154,power09707.png,power
61,223,244,183,power6468.png,power
938,686,109,113,power09509.png,power
906,632,228,157,power09603.png,power
584,709,152,134,power2289.png,power
663,299,207,152,power6126.png,power
869,417,190,157,power4900.png,power
1281,646,179,132,power3659.png,power
917,854,201,127,power09698.png,power
485,257,149,134,power5609.png,power
703,368,100,146,power07869.png,power
675,562,98,101,power07544.png,power
573,316,212,159,power6136.png,power
1172,694,148,105,power0388.png,power
597,615,180,159,power6839.png,power
642,289,195,150,power6122.png,power
1003,527,179,154,power08398.png,power
994,93,194,160,power4806.png,power
617,445,146,137,power08035.png,power
605,714,148,154,power2325.png,power
593,605,126,170,power2045.png,power
1273,638,117,184,power3741.png,power
1056,565,200,146,power08786.png,power
514,279,215,168,power6154.png,power
-56,112,326,443,power2511.png,power
816,344,112,137,power07848.png,power
548,655,149,149,power2190.png,power
1152,846,144,105,power0475.png,power
480,493,179,146,power6452.png,power
688,485,248,246,power4227.png,power
823,640,238,217,power2961.png,power
835,803,248,108,power09702.png,power
1041,624,126,149,power08532.png,power
970,746,155,145,power09799.png,power
1111,634,146,121,power3564.png,power
335,96,269,200,power6527.png,power
753,537,212,181,power6951.png,power
1063,939,218,113,power09772.png,power
536,539,226,256,power2356.png,power
912,451,171,138,power5343.png,power
916,326,182,156,power4974.png,power
881,524,191,176,power09247.png,power
840,726,234,126,power09675.png,power
871,405,191,161,power4898.png,power
468,93,306,291,power6110.png,power
644,492,318,265,power1782.png,power
651,264,215,169,power6168.png,power
199,315,320,351,power2414.png,power
355,370,158,115,power7129.png,power
775,321,194,212,power6288.png,power
963,762,249,131,power09549.png,power
861,624,173,162,power0145.png,power
573,275,182,165,power08084.png,power
1334,446,72,83,power09163.png,power
1221,809,178,174,power1117.png,power
-24,150,341,415,power2501.png,power
1156,657,175,166,power0766.png,power
554,577,215,167,power5755.png,power
158,323,410,370,power2553.png,power
1277,449,125,146,power08941.png,power
1220,802,179,175,power1116.png,power
785,459,182,148,power07514.png,power
569,400,221,236,power1652.png,power
868,442,182,156,power4917.png,power
539,451,142,113,power5676.png,power
1409,362,208,233,power08763.png,power
1277,666,117,183,power3742.png,power
1028,713,169,127,power09463.png,power
793,353,204,165,power07971.png,power
1001,451,234,226,power4551.png,power
260,164,280,397,power2456.png,power
636,582,152,148,power7152.png,power
465,387,148,124,power7071.png,power
697,309,121,142,power07876.png,power
666,468,83,166,power07567.png,power
647,566,111,98,power07546.png,power
662,657,222,207,power4819.png,power
754,413,221,195,power5288.png,power
831,524,135,150,power09632.png,power
735,519,231,136,power08073.png,power
852,623,120,105,power07806.png,power
658,498,304,257,power1787.png,power
628,516,314,271,power1805.png,power
394,577,127,114,power2121.png,power
721,571,235,161,power6553.png,power
565,559,133,97,power6681.png,power
746,417,232,177,power6546.png,power
847,756,194,110,power6397.png,power
411,466,231,276,power2376.png,power
1225,794,182,196,power1122.png,power
829,504,214,153,power5352.png,power
361,263,435,358,power2615.png,power
490,172,242,297,power2596.png,power
164,313,340,379,power2420.png,power
830,537,204,199,power4232.png,power
659,352,176,138,power5977.png,power
492,202,184,197,power6341.png,power
1507,659,153,145,power4324.png,power
1257,359,113,98,power08328.png,power
670,297,196,149,power6125.png,power
1130,692,170,155,power0738.png,power
988,769,254,144,power09560.png,power
898,695,248,202,power2970.png,power
698,578,201,205,power08125.png,power
588,486,151,99,power6804.png,power
1384,339,173,163,power4157.png,power
830,551,196,181,power09624.png,power
239,-124,340,438,power6100.png,power
688,412,235,178,power7331.png,power
616,496,329,277,power1778.png,power
553,496,286,262,power1834.png,power
1110,441,184,190,power4402.png,power
1293,675,120,149,power3353.png,power
515,313,228,175,power6182.png,power
1125,885,123,139,power4834.png,power
649,532,156,117,power6695.png,power
1352,573,131,181,power3707.png,power
1147,577,156,125,power3549.png,power
997,522,223,224,power4041.png,power
406,380,202,192,power6203.png,power
668,519,133,162,power1665.png,power
1185,685,146,102,power0393.png,power
639,248,177,150,power5371.png,power
592,69,281,265,power6062.png,power
753,657,151,152,power2012.png,power
771,671,181,120,power09382.png,power
842,685,212,210,power0947.png,power
728,583,211,141,power6742.png,power
927,514,188,155,power3175.png,power
1173,583,165,123,power3527.png,power
1149,602,149,125,power3555.png,power
712,161,162,192,power7374.png,power
1000,563,148,98,power08892.png,power
793,595,135,147,power08121.png,power
362,403,287,313,power2391.png,power
770,625,174,124,power09665.png,power
1082,445,163,186,power08497.png,power
767,302,155,150,power07884.png,power
672,602,153,162,power2026.png,power
801,321,180,183,power6282.png,power
1174,537,88,97,power09179.png,power
560,555,132,163,power6902.png,power
584,433,170,180,power6775.png,power
1303,548,212,201,power4340.png,power
768,315,198,196,power6384.png,power
1158,443,191,208,power4439.png,power
1563,417,174,180,power4004.png,power
553,487,223,88,power07623.png,power
284,363,309,343,power2436.png,power
606,581,131,99,power6665.png,power
715,574,223,182,power4998.png,power
856,484,198,147,power4933.png,power
1368,266,125,174,power08407.png,power
1182,749,173,175,power1107.png,power
735,577,207,132,power6726.png,power
404,100,268,201,power6530.png,power
778,599,191,134,power08260.png,power
168,324,360,345,power2410.png,power
623,392,312,307,power1635.png,power
885,594,233,153,power09352.png,power
466,464,365,280,power2645.png,power
888,641,131,117,power08191.png,power
932,608,160,105,power09026.png,power
1263,487,187,109,power08577.png,power
717,507,225,132,power08075.png,power
1216,652,188,144,power3662.png,power
608,511,317,263,power1808.png,power
1243,510,161,219,power08859.png,power
910,541,209,174,power09228.png,power
946,274,228,241,power4508.png,power
243,374,322,348,power2399.png,power
850,221,268,243,power4792.png,power
858,389,219,187,power4888.png,power
809,496,219,164,power5353.png,power
1218,599,185,160,power4358.png,power
859,475,190,148,power4929.png,power
919,667,215,152,power09368.png,power
1093,309,157,172,power4854.png,power
404,159,160,170,power07733.png,power
763,664,192,160,power4671.png,power
1350,564,120,178,power3703.png,power
577,252,163,149,power07924.png,power
556,420,128,135,power07584.png,power
547,-29,259,281,power6028.png,power
805,235,126,61,power6319.png,power
310,782,159,106,power2086.png,power
1296,315,187,150,power08478.png,power
530,174,168,188,power6348.png,power
822,665,163,118,power09392.png,power
965,717,236,167,power0781.png,power
1331,446,91,127,power08596.png,power
733,279,222,258,power6306.png,power
580,579,199,166,power6852.png,power
1178,539,104,101,power09174.png,power
760,320,217,244,power6294.png,power
646,504,185,222,power1596.png,power
849,729,235,125,power09676.png,power
407,149,171,167,power07735.png,power
671,487,143,197,power7314.png,power
561,32,232,255,power6022.png,power
454,53,288,289,power6086.png,power
831,579,170,137,power5270.png,power
1359,469,134,98,power09158.png,power
704,531,222,195,power4992.png,power
934,697,102,102,power09508.png,power
913,346,177,157,power4980.png,power
621,259,140,147,power07921.png,power
739,470,180,145,power08235.png,power
155,309,339,390,power2422.png,power
1150,339,197,184,power4165.png,power
802,661,165,120,power09387.png,power
1456,620,178,186,power4094.png,power
324,320,264,333,power2440.png,power
171,329,449,363,power2569.png,power
718,338,105,201,power08002.png,power
772,335,150,133,power08162.png,power
1149,657,182,172,power0757.png,power
584,521,135,171,power6895.png,power
550,647,152,155,power2192.png,power
1295,346,168,161,power08482.png,power
945,728,222,158,power09468.png,power
815,720,238,122,power09674.png,power
1231,599,181,161,power4351.png,power
5,163,329,395,power2498.png,power
915,590,225,152,power7014.png,power
1085,926,205,98,power09779.png,power
1194,686,154,127,power3307.png,power
747,554,216,178,power5000.png,power
1088,491,165,168,power4477.png,power
883,604,240,174,power09611.png,power
913,641,122,141,power08198.png,power
548,274,215,168,power6159.png,power
1213,362,147,143,power08319.png,power
802,402,221,152,power5987.png,power
876,718,262,193,power2976.png,power
619,327,132,113,power7042.png,power
568,541,143,120,power6690.png,power
904,611,179,132,power09428.png,power
586,531,239,221,power1561.png,power
1147,635,178,198,power1080.png,power
753,647,156,130,power2005.png,power
562,512,192,195,power6931.png,power
740,705,158,162,power2245.png,power
959,578,104,137,power09416.png,power
550,446,172,165,power6800.png,power
743,510,241,142,power08069.png,power
