l_hand_min_x,l_hand_min_y,l_hand_width,l_hand_height,r_hand_min_x,r_hand_min_y,r_hand_width,r_hand_height,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
1193,619,143,91,0,0,0,0,1188,672,147,292,salad15142.png,power
1278,715,92,79,0,1080,0,0,971,183,121,64,salad10359.png,power
1121,478,138,126,1920,1080,0,0,875,275,118,284,salad14211.png,power
0,0,0,0,559,286,113,97,1920,1080,0,0,salad01139.png,power
1153,681,209,126,1920,1080,0,0,0,0,0,0,salad10635.png,power
1545,406,226,305,1920,1080,0,0,213,397,97,192,salad00427.png,power
1173,647,206,129,0,0,0,0,1848,661,142,369,salad10599.png,power
0,1080,0,0,1031,750,229,125,1174,108,37,64,salad00655.png,power
1278,646,171,107,1403,380,132,138,1215,482,247,201,salad15080.png,power
0,0,0,0,1107,539,127,130,1443,527,530,214,salad03926.png,power
1920,1080,0,0,963,730,210,120,0,0,0,0,salad00763.png,power
0,0,0,0,492,284,135,87,1920,1080,0,0,salad01148.png,power
1061,546,170,126,1341,584,156,80,1299,685,337,288,salad25648.png,power
1920,0,0,0,1369,0,289,160,0,1080,0,0,salad00965.png,power
1182,646,205,145,0,1080,0,0,1141,81,243,161,salad11555.png,power
1160,587,192,121,1920,1080,0,0,0,0,0,0,salad10552.png,power
1920,1080,0,0,1466,155,171,127,691,145,46,126,salad10281.png,power
0,0,0,0,577,251,129,87,1920,1080,0,0,salad00916.png,power
1023,717,178,108,1920,1080,0,0,0,0,0,0,salad11415.png,power
1247,637,155,95,0,0,0,0,1260,544,283,229,salad15095.png,power
991,704,173,132,261,255,172,88,1920,0,0,0,salad00764.png,power
1145,624,149,92,1438,611,133,167,1547,494,158,376,salad15906.png,power
1053,535,153,94,0,1080,0,0,980,352,114,244,salad14868.png,power
0,0,0,0,1097,534,123,138,1419,538,511,186,salad03905.png,power
1920,1080,0,0,1006,739,226,113,494,319,63,163,salad00564.png,power
728,517,151,131,1121,566,184,115,938,660,96,278,salad25670.png,power
1059,717,167,111,1531,203,168,145,748,167,51,129,salad10274.png,power
972,594,93,134,1237,334,170,171,1202,691,138,296,salad14061.png,power
1063,734,178,109,0,0,0,0,1457,818,215,166,salad00742.png,power
1078,749,222,108,478,284,144,85,1920,0,0,0,salad01150.png,power
0,0,0,0,1349,553,245,219,1291,712,242,195,salad00450.png,power
1162,636,210,133,1920,1080,0,0,0,0,0,0,salad10594.png,power
930,500,174,159,1402,561,187,85,1322,687,349,283,salad25657.png,power
1920,1080,0,0,1178,518,175,86,855,241,109,217,salad14131.png,power
1043,739,225,128,0,1080,0,0,1251,163,46,70,salad00677.png,power
1920,1080,0,0,1020,745,215,109,512,317,60,160,salad00556.png,power
0,0,0,0,1090,475,136,64,1091,606,303,244,salad06379.png,precision
0,0,0,0,1214,469,129,70,1165,604,317,279,salad07616.png,precision
1282,524,141,117,1323,481,130,127,0,0,0,0,salad15174.png,precision
997,682,117,77,0,1080,0,0,940,298,122,264,salad07661.png,precision
0,0,0,0,1095,491,152,61,1118,615,300,254,salad06387.png,precision
1110,564,139,139,1262,558,168,72,1258,662,333,278,salad25609.png,precision
915,622,143,127,1251,556,168,58,1237,666,357,278,salad25580.png,precision
1198,583,121,101,1920,1080,0,0,831,313,95,269,salad06364.png,precision
0,0,0,0,897,626,114,82,1104,597,270,253,salad03302.png,precision
1162,516,97,85,1920,1080,0,0,835,312,94,267,salad06368.png,precision
1220,466,117,76,0,0,0,0,1175,629,317,292,salad07658.png,precision
947,665,154,110,1920,0,0,0,828,688,86,304,salad25551.png,precision
1206,471,135,76,0,0,0,0,1167,600,316,284,salad07613.png,precision
0,0,0,0,1217,506,81,89,1162,616,316,273,salad07667.png,precision
933,638,101,87,1299,696,182,154,1151,598,382,363,salad03309.png,precision
1920,1080,0,0,885,572,119,97,871,293,115,269,salad04440.png,precision
1920,1080,0,0,1110,607,132,72,866,283,109,282,salad04545.png,precision
0,0,0,0,1103,521,132,68,1145,620,298,267,salad06403.png,precision
0,0,0,0,1211,470,139,76,1163,605,318,278,salad07618.png,precision
1209,472,118,80,0,0,0,0,1163,604,319,279,salad07619.png,precision
957,678,141,78,0,1080,0,0,932,288,117,260,salad07731.png,precision
1220,489,146,169,1350,553,169,224,1021,172,102,182,salad15201.png,precision
1221,520,104,80,0,0,0,0,1149,600,323,276,salad07682.png,precision
0,1080,0,0,1279,522,170,81,940,287,122,264,salad07689.png,precision
914,628,140,121,1243,551,152,79,1249,666,338,279,salad25570.png,precision
915,626,141,124,1242,550,161,75,1248,667,337,278,salad25573.png,precision
0,0,0,0,956,680,125,78,1121,605,226,243,salad07727.png,precision
1204,511,133,122,0,1080,0,0,999,173,100,185,salad15203.png,precision
0,0,0,0,953,680,131,77,1122,608,327,268,salad07726.png,precision
1428,305,94,131,1920,1080,0,0,869,280,107,283,salad04507.png,precision
1429,313,135,135,1920,1080,0,0,869,280,107,283,salad04506.png,precision
922,647,141,118,1262,556,128,89,1255,669,367,280,salad25559.png,precision
948,664,95,79,1103,489,164,67,841,311,96,267,salad06372.png,precision
1920,1080,0,0,898,592,85,51,878,293,114,275,salad04459.png,precision
0,0,0,0,1186,491,98,81,1159,614,316,273,salad07624.png,precision
857,653,112,83,0,0,0,0,1097,600,420,319,salad03282.png,precision
1274,516,175,147,1375,566,125,144,1084,176,106,173,salad15196.png,precision
0,0,0,0,1382,492,82,116,1390,627,286,397,salad15177.png,precision
1191,560,103,100,1920,1080,0,0,832,313,94,268,salad06365.png,precision
0,0,0,0,1197,488,126,73,1161,615,318,275,salad07625.png,precision
0,0,0,0,1211,504,84,82,1155,607,318,277,salad07672.png,precision
1920,1080,0,0,1270,429,118,103,866,281,109,282,salad04534.png,precision
1920,1080,0,0,1292,399,138,144,866,281,109,282,salad04533.png,precision
0,0,0,0,861,646,120,93,1103,598,417,320,salad03287.png,precision
0,0,0,0,914,630,113,81,1111,593,266,249,salad03305.png,precision
1257,530,124,76,0,1080,0,0,939,288,122,265,salad07687.png,precision
931,615,142,134,1290,540,159,63,1246,667,338,281,salad25588.png,precision
930,651,145,118,1920,0,0,0,818,683,89,302,salad25556.png,precision
946,662,149,113,1920,0,0,0,825,686,87,304,salad25552.png,precision
978,675,156,101,1920,0,0,0,841,695,77,310,salad25546.png,precision
1393,505,70,113,0,0,0,0,1461,618,376,311,salad15185.png,precision
914,642,139,116,1254,557,129,90,1275,668,406,280,salad25563.png,precision
1109,530,70,58,0,0,0,0,1148,620,302,262,salad06404.png,precision
1205,465,116,72,0,0,0,0,1163,620,320,275,salad07631.png,precision
1290,505,179,126,1359,512,119,111,1192,193,117,159,salad15188.png,precision
918,623,136,126,1256,549,164,64,1243,666,345,279,salad25578.png,precision
0,0,0,0,865,638,125,97,1108,594,410,318,salad03293.png,precision
1370,574,130,143,0,1080,0,0,1059,173,105,177,salad15198.png,precision
0,0,0,0,1097,493,162,68,1115,617,302,250,salad06386.png,precision
1920,1080,0,0,1472,408,90,111,875,280,107,282,salad04499.png,precision
0,0,0,0,1094,483,159,67,1142,624,305,259,salad06397.png,precision
998,664,165,105,1284,583,140,86,1317,670,389,270,salad25542.png,precision
900,596,82,47,1920,1080,0,0,878,293,114,275,salad04458.png,precision
1362,699,145,128,0,0,0,0,1131,578,389,320,salad03303.png,precision
1378,569,127,179,0,1080,0,0,1010,172,101,184,salad15202.png,precision
0,0,0,0,1292,623,115,93,1116,604,225,246,salad07732.png,precision
1214,504,81,84,0,0,0,0,1152,605,319,283,salad07676.png,precision
0,0,0,0,1197,614,128,93,1039,634,230,132,salad06363.png,precision
914,628,140,122,1244,552,152,82,1250,666,339,278,salad25569.png,precision
0,0,0,0,1203,488,122,66,1164,621,319,277,salad07635.png,precision
899,601,84,46,1920,1080,0,0,878,293,113,275,salad04460.png,precision
0,1080,0,0,1247,525,157,82,939,289,121,265,salad07686.png,precision
0,0,0,0,1266,567,151,65,1254,667,335,283,salad25603.png,precision
1274,630,132,125,0,0,0,0,1115,603,225,243,salad07733.png,precision
0,0,0,0,882,630,118,80,1095,600,272,253,salad03299.png,precision
1273,513,173,151,1920,0,0,0,673,818,308,252,salad15195.png,precision
1920,1080,0,0,894,581,97,70,878,292,116,272,salad04444.png,precision
1253,646,138,125,0,0,0,0,1115,603,229,245,salad07734.png,precision
0,0,0,0,1236,492,117,110,1168,621,317,280,salad07663.png,precision
0,0,0,0,1090,483,164,77,1131,626,302,261,salad06393.png,precision
1920,1080,0,0,1310,371,123,135,866,280,108,282,salad04532.png,precision
0,0,0,0,1373,530,129,69,1151,605,336,288,salad07695.png,precision
907,616,79,47,1920,1080,0,0,870,280,106,283,salad04505.png,precision
0,1080,0,0,1338,518,155,79,941,288,122,265,salad07693.png,precision
1420,534,110,78,0,1080,0,0,941,288,121,264,salad07698.png,precision
1392,527,116,77,0,1080,0,0,941,288,122,265,salad07696.png,precision
916,625,140,124,1251,546,167,73,1249,667,337,278,salad25575.png,precision
0,0,0,0,851,654,115,89,1085,598,421,318,salad03276.png,precision
1270,509,152,153,1920,0,0,0,654,830,312,254,salad15197.png,precision
916,633,139,117,1247,556,139,88,1254,667,364,279,salad25566.png,precision
988,672,158,101,1920,0,0,0,850,697,73,313,salad25544.png,precision
1011,587,148,135,1271,560,162,67,1246,667,354,283,salad25602.png,precision
0,0,0,0,861,637,131,102,1254,761,253,173,salad03292.png,precision
0,0,0,0,1095,480,165,71,1123,650,213,179,salad06398.png,precision
1920,1080,0,0,1250,460,108,100,866,281,109,283,salad04535.png,precision
924,538,129,98,1330,592,146,175,1119,499,272,254,salad03366.png,precision
0,0,0,0,1092,492,153,72,1108,611,302,251,salad06383.png,precision
0,0,0,0,1175,449,153,70,1173,635,320,280,salad07650.png,precision
1189,539,127,91,1920,1080,0,0,833,313,94,268,salad06366.png,precision
1411,543,105,203,0,0,0,0,1577,551,540,340,salad15204.png,precision
915,625,139,125,1246,546,165,77,1246,667,343,278,salad25574.png,precision
0,1080,0,0,1353,520,144,76,941,288,122,265,salad07694.png,precision
1920,0,0,0,1287,522,178,118,716,800,302,251,salad15191.png,precision
1920,1080,0,0,1319,344,135,158,866,280,108,282,salad04531.png,precision
0,0,0,0,1098,484,154,64,1121,617,298,261,salad06389.png,precision
913,639,140,117,1253,557,129,90,1285,668,417,280,salad25564.png,precision
927,529,126,115,1342,530,142,140,1158,493,403,308,salad03374.png,precision
0,0,0,0,1092,489,153,67,1104,609,302,253,salad06382.png,precision
0,0,0,0,863,643,122,90,1275,765,253,172,salad03289.png,precision
855,652,129,91,0,0,0,0,1095,598,421,317,salad03280.png,precision
930,537,118,106,1272,641,173,150,1119,497,265,251,salad03363.png,precision
0,0,0,0,1179,469,115,55,1167,628,317,283,salad07643.png,precision
934,542,122,104,1260,664,170,138,1121,499,263,253,salad03362.png,precision
917,624,139,125,1258,549,162,65,1246,666,341,278,salad25577.png,precision
963,604,146,135,1274,561,161,69,1245,666,357,280,salad25596.png,precision
1920,1080,0,0,1089,471,161,71,848,310,96,266,salad06376.png,precision
0,0,0,0,1093,495,158,72,1113,613,297,248,salad06384.png,precision
0,0,0,0,1288,527,189,110,1494,630,410,279,salad15192.png,precision
0,0,0,0,1209,504,86,87,1154,606,318,278,salad07673.png,precision
0,0,0,0,1216,505,97,83,1153,601,324,280,salad07679.png,precision
920,529,130,107,1344,528,147,144,1155,492,403,310,salad03373.png,precision
845,649,117,94,0,0,0,0,1063,601,416,346,salad03268.png,precision
1077,569,155,140,1261,577,155,79,1257,664,330,277,salad25607.png,precision
916,631,139,117,1245,555,144,84,1250,667,346,279,salad25567.png,precision
1222,524,112,83,0,1080,0,0,937,290,121,264,salad07683.png,precision
0,0,0,0,1229,493,112,109,1165,618,316,279,salad07665.png,precision
1920,1080,0,0,883,576,108,77,877,292,116,271,salad04443.png,precision
1194,739,174,140,963,644,98,82,1148,580,371,317,salad03317.png,precision
1920,1080,0,0,1481,393,94,116,875,280,107,282,salad04500.png,precision
932,615,142,134,1285,548,162,56,1246,667,340,280,salad25589.png,precision
1920,1080,0,0,1385,466,124,120,879,292,116,273,salad04450.png,precision
0,0,0,0,1210,468,134,75,1166,603,316,281,salad07615.png,precision
1119,563,136,140,1271,547,162,80,1258,663,336,278,salad25610.png,precision
0,0,0,0,1193,445,146,69,1176,631,318,292,salad07654.png,precision
916,625,139,124,1261,547,158,69,1246,666,343,278,salad25576.png,precision
913,635,140,119,1251,557,135,89,1263,667,384,278,salad25565.png,precision
914,644,142,116,1258,557,128,90,1252,669,372,280,salad25562.png,precision
965,673,156,104,1920,0,0,0,835,693,80,308,salad25548.png,precision
0,0,0,0,1192,471,136,63,1163,619,319,274,salad07630.png,precision
0,0,0,0,1202,462,122,57,1176,632,319,289,salad07655.png,precision
1178,520,111,96,1920,1080,0,0,834,313,94,268,salad06367.png,precision
932,653,148,118,1920,0,0,0,820,683,88,303,salad25555.png,precision
1390,717,125,114,871,633,117,90,1112,591,406,322,salad03295.png,precision
995,685,125,79,0,1080,0,0,941,300,121,263,salad07656.png,precision
1920,1080,0,0,1317,477,142,138,879,292,116,273,salad04447.png,precision
0,0,0,0,1188,475,57,66,1164,619,320,276,salad07632.png,precision
1001,663,166,104,1920,0,0,0,813,474,258,141,salad25541.png,precision
921,622,138,123,1266,563,156,59,1238,666,359,278,salad25582.png,precision
0,0,0,0,1232,493,115,113,1166,619,316,280,salad07664.png,precision
1920,1080,0,0,1453,332,114,128,871,281,107,283,salad04504.png,precision
0,0,0,0,1169,456,166,75,1171,633,317,281,salad07647.png,precision
0,0,0,0,1213,506,88,83,1153,606,321,273,salad07674.png,precision
955,643,104,83,1230,724,200,145,1152,594,371,345,salad03314.png,precision
0,0,0,0,836,650,106,80,1042,591,277,258,salad03266.png,precision
1388,523,54,98,0,0,0,0,1428,619,350,342,salad15181.png,precision
0,0,0,0,910,624,110,81,1109,593,268,248,salad03304.png,precision
0,0,0,0,1383,511,87,108,1366,702,171,144,salad15186.png,precision
1215,476,119,51,0,0,0,0,1175,631,318,289,salad07657.png,precision
1920,1080,0,0,1365,468,133,128,879,292,116,273,salad04449.png,precision
924,621,138,123,1277,561,151,65,1237,665,359,278,salad25583.png,precision
1215,501,100,89,0,0,0,0,1153,603,323,280,salad07678.png,precision
1239,501,148,156,1358,551,169,220,1034,171,103,180,salad15200.png,precision
0,0,0,0,865,651,116,91,1075,610,283,254,salad03279.png,precision
0,0,0,0,1213,502,80,80,1157,610,317,278,salad07670.png,precision
935,614,140,134,1277,557,159,55,1246,668,338,279,salad25590.png,precision
934,656,150,116,1920,0,0,0,822,684,88,303,salad25554.png,precision
1210,503,89,89,0,0,0,0,1153,604,319,280,salad07675.png,precision
1157,576,124,72,0,0,0,0,1066,690,171,191,salad04540.png,precision
1920,0,0,0,1288,502,178,130,740,790,295,250,salad15189.png,precision
913,626,141,122,1242,551,157,78,1248,666,335,280,salad25572.png,precision
0,0,0,0,1235,490,116,109,1168,622,315,281,salad07662.png,precision
0,0,0,0,923,633,108,88,1118,592,262,249,salad03307.png,precision
1002,588,147,138,1279,553,160,68,1255,667,336,283,salad25601.png,precision
0,0,0,0,1208,485,130,74,1162,606,318,279,salad07620.png,precision
938,613,139,135,1267,561,162,66,1244,668,345,281,salad25591.png,precision
917,532,135,102,1344,563,145,178,1119,500,277,252,salad03368.png,precision
991,669,164,104,1920,0,0,0,856,698,70,313,salad25543.png,precision
926,650,144,119,1265,557,127,89,1258,670,363,279,salad25557.png,precision
0,0,0,0,1093,541,128,59,1149,617,306,263,salad06405.png,precision
1365,562,170,190,0,1080,0,0,1046,172,104,179,salad15199.png,precision
0,0,0,0,1169,453,159,78,1169,630,318,286,salad07645.png,precision
0,0,0,0,844,654,107,88,1051,606,284,253,salad03271.png,precision
0,0,0,0,844,655,107,86,1071,596,419,318,salad03272.png,precision
1920,1080,0,0,888,576,129,117,869,294,115,268,salad04439.png,precision
0,0,0,0,1096,485,154,65,1120,617,298,257,salad06388.png,precision
1920,1080,0,0,1087,471,143,67,850,310,97,267,salad06377.png,precision
975,597,146,135,1287,552,160,64,1247,666,350,281,salad25598.png,precision
0,0,0,0,1385,716,125,98,1114,591,403,321,salad03296.png,precision
0,0,0,0,1388,716,126,104,1115,589,401,321,salad03297.png,precision
1375,705,130,115,892,626,118,85,1124,582,394,322,salad03301.png,precision
918,647,140,119,1260,555,129,92,1251,669,362,281,salad25560.png,precision
953,669,154,107,1920,0,0,0,830,689,84,305,salad25550.png,precision
0,0,0,0,1128,603,132,75,1066,691,171,193,salad04543.png,precision
0,0,0,0,1095,482,143,66,1099,609,301,251,salad06381.png,precision
0,0,0,0,1212,507,93,83,1152,603,319,279,salad07677.png,precision
945,640,113,85,1251,708,204,149,1155,600,376,365,salad03312.png,precision
1920,1080,0,0,902,597,84,49,878,293,113,275,salad04461.png,precision
1037,583,148,137,1920,0,0,0,794,688,87,311,salad25604.png,precision
0,1080,0,0,1269,529,130,74,940,287,122,264,salad07688.png,precision
1920,1080,0,0,1119,500,144,60,839,311,95,267,salad06371.png,precision
753,566,104,96,0,0,0,0,921,495,262,246,salad03253.png,precision
0,0,0,0,1197,494,96,77,1161,608,318,278,salad07621.png,precision
991,591,148,140,1285,547,161,71,1246,667,353,283,salad25600.png,precision
1920,0,0,0,1337,523,138,105,693,810,307,252,salad15193.png,precision
0,0,0,0,1293,629,160,154,1119,497,265,252,salad03364.png,precision
0,0,0,0,1336,693,159,140,1141,589,385,341,salad03306.png,precision
0,0,0,0,1192,443,148,70,1176,633,320,288,salad07653.png,precision
982,673,158,104,1920,0,0,0,845,696,75,311,salad25545.png,precision
923,647,141,120,1262,556,129,90,1260,669,370,280,salad25558.png,precision
940,547,119,96,0,1080,0,0,1114,219,107,186,salad03361.png,precision
0,0,0,0,1159,511,128,58,1039,630,230,140,salad06369.png,precision
914,529,135,105,1352,549,146,183,1120,501,278,251,salad03369.png,precision
0,0,0,0,810,615,98,85,1004,545,278,264,salad03260.png,precision
1920,1080,0,0,883,577,117,112,875,292,116,271,salad04442.png,precision
0,0,0,0,1213,468,140,80,1164,604,318,281,salad07617.png,precision
953,608,143,136,1267,572,156,72,1252,668,334,279,salad25594.png,precision
1097,567,146,136,1267,563,151,76,1258,663,330,278,salad25608.png,precision
0,0,0,0,1095,477,164,79,1142,624,300,260,salad06399.png,precision
0,0,0,0,1094,495,158,70,1115,616,297,245,salad06385.png,precision
1055,582,145,131,1920,0,0,0,795,687,86,312,salad25605.png,precision
0,0,0,0,1091,478,166,71,1059,632,222,149,salad06374.png,precision
919,621,137,127,1272,559,148,58,1239,665,354,280,salad25581.png,precision
914,643,143,120,1259,556,129,89,1249,669,364,280,salad25561.png,precision
1920,1080,0,0,1389,467,131,116,879,292,116,274,salad04451.png,precision
914,627,139,121,1244,551,154,80,1248,666,335,279,salad25571.png,precision
955,672,160,108,1920,0,0,0,832,691,81,307,salad25549.png,precision
1187,751,146,134,0,0,0,0,1148,582,371,318,salad03318.png,precision
0,0,0,0,1175,452,148,75,1169,629,319,285,salad07644.png,precision
0,0,0,0,1381,497,83,121,1418,618,342,358,salad15180.png,precision
1216,502,84,81,0,0,0,0,1156,609,317,276,salad07671.png,precision
0,0,0,0,1193,469,139,66,1162,618,320,275,salad07629.png,precision
925,619,140,126,1285,554,151,67,1238,666,355,278,salad25584.png,precision
1920,1080,0,0,1184,540,138,93,865,281,109,283,salad04538.png,precision
1920,1080,0,0,883,574,114,92,874,293,115,269,salad04441.png,precision
919,540,129,92,1312,602,151,174,1119,498,269,253,salad03365.png,precision
968,600,148,133,1268,561,172,59,1255,666,338,281,salad25597.png,precision
0,1080,0,0,1369,493,102,122,1372,288,134,143,salad15178.png,precision
944,661,76,93,1133,499,154,69,1041,630,227,143,salad06370.png,precision
955,643,104,84,1223,729,189,147,1151,583,368,325,salad03315.png,precision
1920,1080,0,0,1229,496,95,87,865,281,109,283,salad04536.png,precision
926,617,142,130,1292,546,154,70,1242,665,346,280,salad25585.png,precision
0,0,0,0,853,651,114,91,1074,610,277,250,salad03277.png,precision
0,0,0,0,1195,496,96,79,1160,609,318,278,salad07622.png,precision
0,0,0,0,1168,450,169,76,1172,632,317,287,salad07649.png,precision
1920,1080,0,0,886,578,140,123,867,293,114,269,salad04438.png,precision
1290,519,176,115,0,1080,0,0,1165,186,115,163,salad15190.png,precision
1920,1080,0,0,1277,489,166,139,879,292,117,272,salad04446.png,precision
1281,516,183,128,1352,521,102,97,1110,180,109,168,salad15194.png,precision
931,616,141,133,1294,538,157,66,1244,666,343,280,salad25587.png,precision
912,529,134,105,1352,535,146,167,1027,225,107,201,salad03371.png,precision
0,0,0,0,965,643,97,77,1022,688,217,197,salad03316.png,precision
1920,1080,0,0,898,583,87,47,879,292,116,272,salad04445.png,precision
0,0,0,0,1232,518,123,68,1150,601,322,280,salad07681.png,precision
0,1080,0,0,1240,524,159,89,938,289,121,265,salad07685.png,precision
956,606,144,134,1270,568,161,72,1251,666,344,281,salad25595.png,precision
0,0,0,0,994,682,123,81,1176,636,326,281,salad07652.png,precision
1470,335,94,142,1920,1080,0,0,872,281,107,283,salad04503.png,precision
0,0,0,0,1099,496,151,78,1143,620,299,265,salad06401.png,precision
0,0,0,0,928,636,117,86,1148,597,383,359,salad03308.png,precision
0,1080,0,0,1350,529,146,153,1020,226,107,202,salad03372.png,precision
0,0,0,0,1136,598,135,74,1090,681,286,244,salad04542.png,precision
1379,706,128,112,887,626,114,84,1122,583,395,323,salad03300.png,precision
0,0,0,0,1186,467,117,55,1166,628,317,281,salad07642.png,precision
0,0,0,0,861,640,128,97,1269,763,253,173,salad03290.png,precision
0,0,0,0,1167,454,162,75,1170,629,317,287,salad07646.png,precision
1204,470,107,74,0,0,0,0,1164,619,321,277,salad07633.png,precision
0,0,0,0,1190,491,100,77,1164,624,317,276,salad07637.png,precision
1920,1080,0,0,1205,524,126,90,865,281,109,283,salad04537.png,precision
944,613,139,135,1252,572,172,64,1246,669,341,279,salad25592.png,precision
1407,556,36,113,0,0,0,0,1436,617,361,336,salad15182.png,precision
0,0,0,0,869,633,125,101,1246,759,234,165,salad03294.png,precision
1920,1080,0,0,1098,608,136,73,866,284,110,281,salad04547.png,precision
0,0,0,0,943,638,110,87,1123,594,256,251,salad03310.png,precision
947,611,145,136,1262,572,161,73,1247,668,342,279,salad25593.png,precision
0,0,0,0,1213,506,82,80,1161,615,319,274,salad07668.png,precision
949,644,119,87,1241,716,202,145,1154,600,375,361,salad03313.png,precision
0,0,0,0,864,649,116,84,1102,600,418,320,salad03285.png,precision
761,568,113,105,0,0,0,0,934,501,267,250,salad03254.png,precision
1208,468,133,73,0,0,0,0,1167,602,316,281,salad07614.png,precision
917,622,138,127,1258,550,161,64,1238,666,354,279,salad25579.png,precision
0,0,0,0,1101,508,132,76,1144,620,296,264,salad06402.png,precision
1146,590,118,60,0,0,0,0,1067,688,173,195,salad04541.png,precision
971,674,157,104,1920,0,0,0,838,694,78,308,salad25547.png,precision
0,1080,0,0,1290,523,165,72,941,287,122,265,salad07690.png,precision
1063,577,154,135,1257,580,159,92,1256,664,332,278,salad25606.png,precision
918,537,126,91,1341,569,142,189,1119,499,276,253,salad03367.png,precision
0,1080,0,0,1323,515,167,82,941,287,122,265,salad07692.png,precision
1218,509,99,83,0,0,0,0,1151,603,321,277,salad07680.png,precision
937,659,153,116,1920,0,0,0,823,685,89,303,salad25553.png,precision
1215,500,80,83,0,0,0,0,1160,612,319,279,salad07669.png,precision
914,530,124,99,1354,539,149,171,1119,501,278,249,salad03370.png,precision
0,0,0,0,1089,472,135,67,1086,606,301,241,salad06378.png,precision
0,0,0,0,856,653,123,92,1096,599,420,317,salad03281.png,precision
860,652,118,82,0,0,0,0,1099,600,419,320,salad03283.png,precision
988,691,133,71,1182,444,151,75,1178,635,329,284,salad07651.png,precision
928,616,142,132,1294,540,157,65,1239,665,351,281,salad25586.png,precision
1167,561,136,82,0,0,0,0,1087,679,283,245,salad04539.png,precision
961,644,92,84,0,0,0,0,1150,583,380,318,salad03320.png,precision
944,636,116,88,1269,705,195,144,1155,603,379,372,salad03311.png,precision
0,0,0,0,862,639,120,94,1259,762,254,174,salad03291.png,precision
914,629,140,121,1242,552,152,85,1245,667,352,276,salad25568.png,precision
0,0,0,0,1117,604,126,74,1067,691,172,191,salad04544.png,precision
1239,531,96,78,0,0,0,0,1151,598,206,239,salad07684.png,precision
0,1080,0,0,1308,519,172,82,941,287,122,264,salad07691.png,precision
0,0,0,0,1093,484,160,67,1053,633,224,146,salad06373.png,precision
984,594,146,137,1289,547,158,68,1252,666,341,282,salad25599.png,precision
1160,462,90,65,0,0,0,0,1172,632,319,289,salad07648.png,precision
0,0,0,0,859,651,119,93,1091,598,422,319,salad03278.png,precision
930,533,125,97,0,0,0,0,1163,497,402,309,salad03375.png,precision
