hand_min_x,hand_min_y,hand_width,hand_length,object_min_x,object_min_y,object_width,object_height,picture_name,grasp
960,590,183,140,1204,740,82,127,power08395.png,power
1113,665,183,185,1528,1048,137,61,power1088.png,power
933,647,133,142,1153,695,96,87,power09511.png,power
880,563,207,183,1236,623,133,123,power09199.png,power
937,604,222,153,0,0,0,0,power09301.png,power
481,630,103,122,0,0,0,0,power2155.png,power
603,407,144,115,0,0,0,0,power5938.png,power
841,453,174,148,0,0,0,0,power5338.png,power
1125,571,161,124,150,838,297,360,power3546.png,power
1354,575,132,184,0,0,0,0,power3708.png,power
1073,635,186,127,0,0,0,0,power3584.png,power
921,542,184,185,0,0,0,0,power4235.png,power
1134,783,174,110,1381,1027,102,70,power0289.png,power
577,583,196,164,1345,1055,104,50,power6851.png,power
762,229,202,161,0,0,0,0,power6012.png,power
1089,832,128,142,0,0,0,0,power4830.png,power
308,288,265,333,874,411,113,230,power2443.png,power
250,333,299,335,879,506,142,276,power2431.png,power
626,262,206,165,0,0,0,0,power6118.png,power
657,702,179,183,529,898,77,39,power1846.png,power
1130,572,160,123,130,841,258,347,power3547.png,power
938,551,218,148,0,0,0,0,power6002.png,power
1119,709,159,147,329,790,189,111,power0729.png,power
685,370,139,137,878,462,228,431,power07442.png,power
700,587,225,188,0,0,0,0,power6947.png,power
795,758,162,165,0,0,0,0,power4824.png,power
440,308,389,308,1193,448,197,250,power2750.png,power
617,293,230,178,0,0,0,0,power6175.png,power
1244,700,142,103,232,717,70,86,power4731.png,power
990,684,167,112,0,0,0,0,power09454.png,power
-60,123,357,441,0,0,0,0,power2509.png,power
639,498,314,268,0,0,0,0,power1789.png,power
1153,517,141,176,72,867,51,37,power08381.png,power
839,351,238,242,0,0,0,0,power4503.png,power
477,659,114,121,0,0,0,0,power2107.png,power
644,509,309,268,0,0,0,0,power1793.png,power
415,372,196,187,0,0,0,0,power6202.png,power
1150,433,198,133,1409,521,75,103,power08957.png,power
492,241,258,200,935,302,301,389,power2601.png,power
719,453,166,192,0,0,0,0,power7318.png,power
473,376,149,124,0,0,0,0,power7073.png,power
301,355,296,300,911,524,139,264,power2434.png,power
489,550,208,188,0,0,0,0,power6498.png,power
796,436,162,152,995,579,361,226,power07509.png,power
788,491,209,155,0,0,0,0,power5355.png,power
799,538,217,169,0,0,0,0,power5006.png,power
528,67,145,264,0,0,0,0,power5447.png,power
518,377,321,293,1133,587,160,212,power1625.png,power
271,381,199,168,0,0,0,0,power6460.png,power
551,620,127,161,0,0,0,0,power2049.png,power
536,214,183,182,865,371,281,304,power08086.png,power
598,587,134,100,0,0,0,0,power6664.png,power
774,644,188,168,319,782,192,114,power0147.png,power
919,828,209,154,0,0,0,0,power09687.png,power
760,237,318,290,1159,341,135,167,power4781.png,power
691,361,128,155,873,454,220,422,power07440.png,power
1037,680,172,127,0,0,0,0,power5243.png,power
722,405,110,106,949,505,233,343,power07426.png,power
1005,758,153,142,0,0,0,0,power09792.png,power
915,721,202,98,0,0,0,0,power09435.png,power
608,267,211,172,0,0,0,0,power6164.png,power
685,188,210,222,0,0,0,0,power6372.png,power
782,559,225,179,0,0,0,0,power5305.png,power
495,192,164,144,874,282,122,124,power07769.png,power
316,368,250,194,0,0,0,0,power6513.png,power
566,391,228,242,0,0,0,0,power1651.png,power
955,670,168,135,0,0,0,0,power5248.png,power
906,445,149,129,1166,599,323,297,power07797.png,power
574,454,167,164,1451,1038,127,83,power6796.png,power
865,749,187,168,0,0,0,0,power4420.png,power
1222,387,143,144,0,0,0,0,power3943.png,power
1489,554,176,202,0,0,0,0,power4066.png,power
421,469,253,262,896,587,96,188,power2368.png,power
868,474,169,142,0,0,0,0,power5276.png,power
626,751,177,170,507,897,80,40,power1848.png,power
494,772,282,247,358,798,183,111,power0969.png,power
776,636,175,119,1078,683,100,96,power09666.png,power
1217,498,206,211,0,0,0,0,power4457.png,power
1498,774,127,132,0,0,0,0,power4293.png,power
755,316,243,242,0,0,0,0,power6299.png,power
613,544,245,234,0,0,0,0,power1839.png,power
673,600,217,186,0,0,0,0,power6942.png,power
498,441,172,204,330,406,36,12,power6819.png,power
711,443,226,184,0,0,0,0,power7342.png,power
808,499,209,157,0,0,0,0,power5354.png,power
255,253,255,194,0,0,0,0,power6518.png,power
468,524,240,182,0,0,0,0,power6867.png,power
543,465,174,155,439,454,56,20,power6808.png,power
141,324,459,378,0,0,0,0,power2565.png,power
752,320,226,247,0,0,0,0,power6295.png,power
1487,609,182,196,0,0,0,0,power4098.png,power
1219,611,161,65,1529,1049,152,59,power1294.png,power
665,478,118,92,864,598,234,274,power07611.png,power
752,459,127,169,0,0,0,0,power7273.png,power
1114,874,127,136,0,0,0,0,power4837.png,power
634,265,184,163,0,0,0,0,power5503.png,power
1186,542,95,107,1346,666,122,217,power09175.png,power
573,442,208,214,917,544,225,202,power1657.png,power
716,687,147,105,0,0,0,0,power6619.png,power
859,702,181,129,371,402,41,15,power6411.png,power
634,531,196,159,0,0,0,0,power6768.png,power
945,722,209,116,0,0,0,0,power09447.png,power
572,528,242,228,1046,682,114,167,power1564.png,power
921,533,143,151,1149,575,104,98,power09346.png,power
522,610,225,161,1644,678,139,87,power5749.png,power
728,368,110,202,950,531,185,354,power08005.png,power
853,396,230,160,0,0,0,0,power6006.png,power
1293,330,183,165,0,0,0,0,power4161.png,power
1265,482,175,194,0,0,0,0,power4052.png,power
564,558,136,99,0,0,0,0,power6680.png,power
931,417,176,145,57,830,41,33,power5023.png,power
536,400,138,137,670,503,328,155,power07590.png,power
1272,425,198,131,0,0,0,0,power08968.png,power
537,415,293,273,0,0,0,0,power1619.png,power
773,319,196,214,0,0,0,0,power6289.png,power
1144,715,178,178,1532,1048,148,62,power1102.png,power
1041,694,172,124,1293,969,192,63,power5240.png,power
1005,330,207,190,0,0,0,0,power4185.png,power
745,691,181,175,1398,1039,81,44,power2222.png,power
1428,688,110,123,0,0,0,0,power4266.png,power
341,268,454,357,0,0,0,0,power2614.png,power
1210,494,209,213,0,0,0,0,power4456.png,power
512,173,150,151,0,0,0,0,power5429.png,power
1148,657,179,166,1516,1037,144,66,power0765.png,power
1114,313,143,144,0,0,0,0,power3925.png,power
338,-18,362,343,0,0,0,0,power6091.png,power
586,500,127,99,798,623,271,245,power07608.png,power
1216,456,131,146,1366,580,435,196,power08459.png,power
653,637,159,125,0,0,0,0,power5700.png,power
711,550,228,161,0,0,0,0,power6557.png,power
1007,251,173,168,0,0,0,0,power4857.png,power
910,543,128,141,1210,578,115,115,power09258.png,power
729,370,112,180,0,0,0,0,power07863.png,power
1152,733,181,174,1531,1048,146,62,power1104.png,power
810,585,178,135,1019,699,350,163,power08245.png,power
606,458,148,170,840,535,127,144,power6780.png,power
582,446,170,172,0,0,0,0,power6788.png,power
518,390,167,112,0,0,0,0,power7094.png,power
684,608,149,151,0,0,0,0,power2025.png,power
527,433,308,254,1122,598,168,206,power1721.png,power
653,402,142,118,905,442,59,48,power5512.png,power
1289,390,117,121,1464,500,261,265,power08914.png,power
514,380,169,113,0,0,0,0,power7097.png,power
1125,391,167,111,97,796,94,33,power08289.png,power
1162,538,91,129,1312,670,142,237,power09180.png,power
837,359,227,184,0,0,0,0,power4884.png,power
574,442,173,182,0,0,0,0,power6789.png,power
1372,307,189,169,1613,409,80,128,power08473.png,power
1131,544,191,183,0,0,0,0,power4376.png,power
865,535,226,214,1234,600,140,128,power09518.png,power
491,788,290,226,355,797,185,110,power0965.png,power
1141,297,140,145,0,0,0,0,power3929.png,power
330,406,254,197,0,0,0,0,power6512.png,power
829,574,231,176,0,0,0,0,power09620.png,power
1181,691,143,106,1384,1027,102,69,power0389.png,power
735,509,240,188,0,0,0,0,power5299.png,power
759,649,145,152,1174,960,171,93,power2014.png,power
742,273,174,185,1035,435,162,363,power07883.png,power
832,450,173,147,0,0,0,0,power5337.png,power
820,580,139,181,0,0,0,0,power09852.png,power
967,598,176,166,1201,750,84,127,power08394.png,power
852,782,238,108,0,0,0,0,power09704.png,power
410,150,155,169,709,312,178,353,power07734.png,power
512,498,137,83,725,630,290,226,power07604.png,power
538,308,232,182,0,0,0,0,power6180.png,power
531,424,138,117,667,520,331,126,power07593.png,power
724,521,192,208,0,0,0,0,power09860.png,power
1207,550,131,182,0,0,0,0,power3735.png,power
555,544,212,160,1319,1052,103,56,power6859.png,power
985,630,213,131,0,0,0,0,power09355.png,power
590,500,316,270,986,1036,81,40,power1813.png,power
695,597,116,204,0,0,0,0,power2201.png,power
872,422,187,158,0,0,0,0,power4901.png,power
1233,401,139,170,1471,545,222,253,power08947.png,power
999,551,153,103,1267,645,219,220,power08893.png,power
919,287,186,164,0,0,0,0,power4967.png,power
780,508,107,127,0,0,0,0,power08008.png,power
645,511,198,195,1025,660,388,324,power08117.png,power
597,75,277,275,0,0,0,0,power6060.png,power
919,488,145,166,1148,640,146,278,power09011.png,power
780,680,176,113,0,0,0,0,power09381.png,power
607,509,314,257,0,0,0,0,power1809.png,power
908,417,131,169,1125,590,124,390,power07841.png,power
676,594,233,186,0,0,0,0,power4995.png,power
970,768,272,148,0,0,0,0,power09556.png,power
1424,335,162,177,1630,409,85,111,power08470.png,power
1084,692,171,102,1279,749,55,43,power3608.png,power
690,251,193,190,0,0,0,0,power7366.png,power
268,175,280,385,776,286,171,255,power2457.png,power
806,381,214,156,0,0,0,0,power5986.png,power
1215,562,128,184,0,0,0,0,power3737.png,power
705,483,172,121,902,601,327,209,power07898.png,power
1424,575,180,209,0,0,0,0,power4070.png,power
569,-12,257,272,0,0,0,0,power6029.png,power
521,438,156,198,308,403,36,12,power6820.png,power
659,240,276,200,0,0,0,0,power7386.png,power
486,222,264,150,0,0,0,0,power07951.png,power
858,574,299,162,0,0,0,0,power09531.png,power
791,446,157,139,986,581,357,202,power07527.png,power
774,647,179,182,1481,1041,77,36,power2213.png,power
565,282,157,121,0,0,0,0,power5951.png,power
549,469,173,150,816,540,118,140,power6805.png,power
823,395,165,118,0,0,0,0,power7004.png,power
691,599,194,132,0,0,0,0,power6756.png,power
768,593,192,132,0,0,0,0,power6729.png,power
818,742,183,178,395,441,43,37,power4716.png,power
1095,700,163,157,1357,735,110,102,power09471.png,power
419,289,408,318,1206,419,225,278,power2748.png,power
873,742,236,131,0,0,0,0,power09679.png,power
610,301,145,143,850,451,170,339,power07914.png,power
1215,605,186,158,0,0,0,0,power4357.png,power
314,278,206,253,0,0,0,0,power6246.png,power
676,678,207,160,130,560,201,118,power4662.png,power
301,82,303,314,0,0,0,0,power2630.png,power
612,376,250,271,1024,500,274,246,power1646.png,power
513,369,153,116,0,0,0,0,power7079.png,power
1204,545,194,170,0,0,0,0,power4132.png,power
705,351,197,151,954,483,386,163,power07760.png,power
541,401,138,132,677,498,330,141,power07589.png,power
291,783,166,105,576,835,180,102,power2087.png,power
908,404,139,139,1167,564,314,317,power07790.png,power
736,336,199,151,0,0,0,0,power7362.png,power
1140,386,133,185,84,792,94,32,power08286.png,power
952,747,244,141,0,0,0,0,power09546.png,power
724,498,154,135,1069,579,124,127,power08281.png,power
1184,661,163,155,0,0,0,0,power4251.png,power
580,417,250,294,0,0,0,0,power1612.png,power
607,801,160,157,484,895,83,41,power1850.png,power
749,712,138,153,0,0,0,0,power2264.png,power
400,455,270,302,928,615,132,221,power2381.png,power
187,336,358,355,870,529,171,287,power2407.png,power
544,251,338,188,1068,447,417,392,power07961.png,power
787,580,132,158,356,866,92,42,power1971.png,power
672,603,232,185,0,0,0,0,power6944.png,power
500,249,157,124,0,0,0,0,power5962.png,power
868,538,214,189,1240,601,131,123,power09215.png,power
797,291,222,156,0,0,0,0,power6009.png,power
1195,516,193,188,0,0,0,0,power4462.png,power
1039,274,204,180,0,0,0,0,power4188.png,power
675,208,200,212,0,0,0,0,power6368.png,power
683,278,258,194,0,0,0,0,power6542.png,power
635,503,187,228,906,563,283,259,power1598.png,power
467,489,244,254,908,596,129,182,power2364.png,power
1127,678,181,186,1532,1048,148,62,power1098.png,power
732,510,185,209,0,0,0,0,power09861.png,power
1054,198,194,179,0,0,0,0,power4193.png,power
770,567,178,139,983,681,352,151,power08268.png,power
751,587,172,125,0,0,0,0,power6749.png,power
741,517,237,180,0,0,0,0,power5300.png,power
609,377,239,264,1003,498,266,235,power1647.png,power
851,855,240,102,0,0,0,0,power09700.png,power
798,660,171,116,0,0,0,0,power09390.png,power
990,121,188,167,0,0,0,0,power4802.png,power
583,553,215,161,1546,573,139,82,power5757.png,power
506,708,140,159,0,0,0,0,power2076.png,power
423,609,128,104,0,0,0,0,power2114.png,power
1480,222,148,187,1625,328,254,169,power08412.png,power
605,79,274,274,0,0,0,0,power6059.png,power
1153,595,148,128,0,0,0,0,power3554.png,power
718,357,175,156,1030,487,238,390,power07448.png,power
728,240,319,229,0,0,0,0,power6041.png,power
962,117,196,183,0,0,0,0,power4809.png,power
501,143,266,180,0,0,0,0,power6535.png,power
601,398,148,117,0,0,0,0,power5940.png,power
803,342,232,191,0,0,0,0,power4880.png,power
487,306,324,397,1114,512,209,221,power2643.png,power
1321,442,172,154,0,0,0,0,power4141.png,power
713,496,165,120,896,608,324,210,power07899.png,power
650,498,311,261,0,0,0,0,power1786.png,power
642,586,206,177,302,785,196,114,power0041.png,power
493,580,209,185,0,0,0,0,power6499.png,power
1382,632,67,169,355,800,185,110,power1074.png,power
507,696,144,164,0,0,0,0,power2075.png,power
510,372,338,291,1155,535,174,220,power2753.png,power
1171,659,194,150,0,0,0,0,power3664.png,power
577,177,260,187,0,0,0,0,power6538.png,power
1240,480,175,194,0,0,0,0,power4051.png,power
722,494,234,196,0,0,0,0,power5294.png,power
810,582,176,134,1016,696,352,160,power08244.png,power
423,369,189,185,0,0,0,0,power6201.png,power
974,851,211,96,0,0,0,0,power09809.png,power
1492,748,114,124,0,0,0,0,power4273.png,power
1156,590,148,128,0,0,0,0,power3553.png,power
650,725,217,185,0,0,0,0,power4821.png,power
219,343,332,353,874,535,172,286,power2406.png,power
490,374,172,108,0,0,0,0,power7107.png,power
908,476,224,158,0,0,0,0,power6004.png,power
591,370,160,142,0,0,0,0,power08037.png,power
1214,780,172,175,1529,1048,148,61,power1112.png,power
679,331,151,115,988,125,102,86,power5587.png,power
1133,764,164,96,1381,1027,102,70,power0301.png,power
976,577,180,136,1211,726,77,129,power08396.png,power
990,685,170,118,0,0,0,0,power09453.png,power
885,676,206,199,1521,1046,142,67,power0943.png,power
854,536,164,139,0,0,0,0,power5273.png,power
1291,533,112,168,0,0,0,0,power3692.png,power
1133,425,142,164,1326,536,96,178,power08401.png,power
450,330,171,136,0,0,0,0,power7136.png,power
541,5,238,270,0,0,0,0,power6024.png,power
756,712,204,222,0,0,0,0,power0955.png,power
819,469,170,157,0,0,0,0,power5333.png,power
880,592,234,173,0,0,0,0,power09613.png,power
989,594,152,98,1252,660,247,155,power08889.png,power
487,296,159,126,0,0,0,0,power5968.png,power
1399,345,162,190,1589,452,134,190,power08843.png,power
962,611,208,118,99,941,45,35,power09296.png,power
1235,377,133,149,91,737,98,45,power08321.png,power
783,397,176,137,1039,512,395,179,power07503.png,power
717,725,128,132,0,0,0,0,power2308.png,power
1273,439,129,149,1436,565,111,233,power08572.png,power
1129,519,132,153,0,0,0,0,power4848.png,power
586,602,136,174,0,0,0,0,power2044.png,power
1091,565,190,183,0,0,0,0,power4378.png,power
455,618,152,184,714,653,83,100,power2057.png,power
1102,618,149,132,0,0,0,0,power3570.png,power
720,534,131,112,950,571,83,83,power09644.png,power
696,436,193,209,0,0,0,0,power7320.png,power
1052,929,224,117,0,0,0,0,power09771.png,power
1052,647,141,146,317,781,192,114,power0140.png,power
895,755,211,130,0,0,0,0,power09828.png,power
707,423,227,185,0,0,0,0,power7337.png,power
641,514,310,268,0,0,0,0,power1801.png,power
578,433,258,270,0,0,0,0,power1613.png,power
1449,582,177,152,0,0,0,0,power4329.png,power
1434,799,146,95,0,0,0,0,power4300.png,power
329,761,162,104,0,0,0,0,power2095.png,power
592,355,284,277,0,0,0,0,power4222.png,power
507,653,152,178,766,714,172,154,power2071.png,power
542,499,308,265,187,1061,73,38,power1825.png,power
1237,596,183,162,0,0,0,0,power4350.png,power
1194,670,141,107,1381,1027,102,70,power0403.png,power
828,460,115,170,0,0,0,0,power7248.png,power
1484,601,193,188,0,0,0,0,power4108.png,power
1142,704,177,182,1532,1048,149,62,power1101.png,power
979,852,166,150,0,0,0,0,power09693.png,power
1454,450,146,124,1614,556,451,195,power08817.png,power
497,376,167,106,0,0,0,0,power7108.png,power
640,515,99,108,823,546,164,316,power07569.png,power
1385,251,136,175,1505,355,270,175,power08408.png,power
1203,607,189,160,0,0,0,0,power4355.png,power
718,693,152,111,1015,807,67,116,power07819.png,power
612,527,228,160,0,0,0,0,power5764.png,power
187,312,336,360,856,512,173,292,power2416.png,power
1249,374,203,161,1501,481,68,127,power08833.png,power
159,324,408,367,943,520,190,273,power2552.png,power
756,258,190,190,1201,364,205,157,power07964.png,power
159,326,456,377,931,509,398,365,power2568.png,power
818,268,265,253,0,0,0,0,power4203.png,power
773,319,194,203,0,0,0,0,power6287.png,power
482,191,183,202,0,0,0,0,power6342.png,power
1020,718,142,178,0,0,0,0,power09710.png,power
933,214,196,185,0,0,0,0,power4960.png,power
1166,521,204,181,0,0,0,0,power4463.png,power
799,394,207,224,0,0,0,0,power4815.png,power
580,157,321,267,0,0,0,0,power4863.png,power
296,65,300,335,0,0,0,0,power2627.png,power
660,206,248,215,0,0,0,0,power7380.png,power
891,602,291,135,0,0,0,0,power09532.png,power
808,607,183,134,1159,739,79,129,power08254.png,power
537,407,137,128,670,507,327,156,power07591.png,power
1163,942,136,142,1330,982,44,57,power3750.png,power
883,466,210,158,0,0,0,0,power5348.png,power
774,400,110,167,1015,499,263,330,power07859.png,power
1247,667,131,112,1500,1044,148,67,power0075.png,power
913,581,207,149,1280,633,122,113,power09351.png,power
898,218,201,179,0,0,0,0,power4957.png,power
1116,719,177,104,1315,775,55,40,power3600.png,power
943,766,133,120,1068,830,261,310,power07829.png,power
1105,666,183,164,0,0,0,0,power3672.png,power
517,362,130,111,0,0,0,0,power7050.png,power
495,184,170,143,878,268,127,123,power07771.png,power
559,473,125,103,813,578,234,271,power07576.png,power
661,516,301,257,0,0,0,0,power1796.png,power
512,235,192,209,0,0,0,0,power6338.png,power
