hand_min_x,hand_min_y,hand_width,hand_height,handedness,picture_name,grasp
1127,650,302,196,right,frame_10093.jpg,power
1238,837,128,153,right,frame_10546.jpg,power
1190,798,249,239,right,frame_11408.jpg,power
1189,713,194,194,right,frame_10262.jpg,power
1208,782,243,230,right,frame_11393.jpg,power
1122,591,274,180,right,frame_10053.jpg,power
1259,803,322,231,right,frame_9821.jpg,power
1097,685,259,169,right,frame_11452.jpg,power
1145,632,271,215,right,frame_10105.jpg,power
1194,793,134,184,right,frame_10539.jpg,power
1128,566,243,203,right,frame_10049.jpg,power
1170,822,247,245,right,frame_9799.jpg,power
1231,779,236,245,right,frame_11381.jpg,power
1272,786,298,232,right,frame_9839.jpg,power
1284,771,228,270,right,frame_11329.jpg,power
1258,804,312,228,right,frame_9820.jpg,power
1145,607,245,229,right,frame_10133.jpg,power
1385,313,284,268,right,frame_1551.jpg,power
1161,837,195,240,right,frame_8597.jpg,power
1443,411,194,186,right,frame_7091.jpg,power
1336,808,224,270,right,frame_11302.jpg,power
1346,546,177,246,right,frame_2813.jpg,power
1247,769,274,275,right,frame_9907.jpg,power
1132,593,269,165,right,frame_11080.jpg,power
1365,655,272,255,right,frame_432.jpg,power
1381,625,278,286,right,frame_425.jpg,power
1186,686,248,270,right,frame_9935.jpg,power
1332,809,221,271,right,frame_11303.jpg,power
1139,685,258,222,right,frame_9939.jpg,power
1299,812,131,268,right,frame_10681.jpg,power
1276,782,311,252,right,frame_9837.jpg,power
1164,829,192,250,right,frame_8598.jpg,power
1231,778,235,248,right,frame_11362.jpg,power
1215,709,258,276,right,frame_9931.jpg,power
1179,814,263,245,right,frame_11018.jpg,power
1283,779,304,255,right,frame_9836.jpg,power
1151,724,144,184,right,frame_2736.jpg,power
1136,588,275,163,right,frame_11082.jpg,power
1239,759,280,270,right,frame_9904.jpg,power
1147,606,250,229,right,frame_10129.jpg,power
1469,401,187,196,right,frame_7090.jpg,power
1206,824,133,164,right,frame_10542.jpg,power
1365,674,246,238,right,frame_434.jpg,power
1083,623,305,175,right,frame_10028.jpg,power
1250,758,277,275,right,frame_9882.jpg,power
1204,782,245,240,right,frame_11400.jpg,power
1297,706,247,157,right,frame_11097.jpg,power
1168,599,257,207,right,frame_10064.jpg,power
1257,756,277,285,right,frame_9874.jpg,power
1285,739,230,341,right,frame_10643.jpg,power
1179,836,151,243,right,frame_10311.jpg,power
1258,766,282,255,right,frame_9855.jpg,power
1259,752,274,283,right,frame_9884.jpg,power
1022,393,156,224,right,frame_11096.jpg,power
1123,603,284,181,right,frame_10055.jpg,power
1209,780,251,238,right,frame_11397.jpg,power
1226,754,157,249,right,frame_10283.jpg,power
1179,832,293,217,right,frame_9809.jpg,power
1251,759,271,287,right,frame_9880.jpg,power
1356,691,248,224,right,frame_436.jpg,power
1203,692,246,278,right,frame_9933.jpg,power
1195,849,104,185,right,frame_10521.jpg,power
1249,763,290,282,right,frame_9921.jpg,power
1659,668,249,338,right,frame_2825.jpg,power
1259,778,236,262,right,frame_11341.jpg,power
1224,745,161,236,right,frame_10281.jpg,power
1108,570,239,212,right,frame_10042.jpg,power
1248,754,286,280,right,frame_9923.jpg,power
1191,828,302,214,right,frame_9811.jpg,power
1202,870,106,193,right,frame_10517.jpg,power
1254,763,285,267,right,frame_9856.jpg,power
1318,764,205,316,right,frame_10648.jpg,power
1161,616,258,231,right,frame_10116.jpg,power
1250,763,270,274,right,frame_9864.jpg,power
1069,592,276,189,right,frame_10036.jpg,power
1266,808,307,230,right,frame_9823.jpg,power
1218,878,89,202,right,frame_10514.jpg,power
1159,786,123,86,right,frame_504.jpg,power
1471,366,341,283,right,frame_1543.jpg,power
1129,567,245,199,right,frame_10050.jpg,power
1243,758,281,274,right,frame_9881.jpg,power
1197,808,124,166,right,frame_10537.jpg,power
1227,749,157,238,right,frame_10282.jpg,power
1067,597,278,188,right,frame_10035.jpg,power
1385,636,294,351,right,frame_420.jpg,power
1319,791,213,280,right,frame_11308.jpg,power
1195,785,254,238,right,frame_11402.jpg,power
1132,647,288,198,right,frame_10098.jpg,power
1226,721,270,279,right,frame_9929.jpg,power
1145,610,248,222,right,frame_10130.jpg,power
1220,790,147,264,right,frame_10292.jpg,power
1257,773,277,275,right,frame_9914.jpg,power
1121,468,154,190,right,frame_2798.jpg,power
1121,716,203,265,right,frame_8606.jpg,power
1201,706,263,210,right,frame_11055.jpg,power
1150,603,250,233,right,frame_10127.jpg,power
1609,649,249,338,right,frame_2823.jpg,power
1169,820,248,244,right,frame_9800.jpg,power
1250,761,272,274,right,frame_9860.jpg,power
1145,631,317,197,right,frame_10080.jpg,power
1114,565,245,211,right,frame_10046.jpg,power
1154,560,238,200,right,frame_11088.jpg,power
1269,782,287,251,right,frame_9847.jpg,power
1279,810,313,228,right,frame_9825.jpg,power
1267,719,142,277,right,frame_10713.jpg,power
1196,806,100,170,right,frame_10528.jpg,power
1237,673,263,165,right,frame_11094.jpg,power
1216,655,264,171,right,frame_11093.jpg,power
1150,634,301,188,right,frame_10075.jpg,power
1274,770,274,258,right,frame_9853.jpg,power
1131,637,289,209,right,frame_10099.jpg,power
1189,691,247,274,right,frame_10731.jpg,power
1434,759,206,247,right,frame_238.jpg,power
1253,766,288,278,right,frame_9919.jpg,power
1288,813,141,267,right,frame_10682.jpg,power
1130,648,296,197,right,frame_10097.jpg,power
1383,313,274,272,right,frame_1552.jpg,power
1325,807,231,273,right,frame_11304.jpg,power
1135,783,218,267,right,frame_8602.jpg,power
1246,750,270,286,right,frame_9893.jpg,power
1227,687,188,294,right,frame_10717.jpg,power
1213,783,238,230,right,frame_11392.jpg,power
1523,578,221,353,right,frame_2820.jpg,power
1266,769,281,260,right,frame_9854.jpg,power
1324,474,158,151,right,frame_7104.jpg,power
1324,795,213,278,right,frame_11307.jpg,power
1132,641,312,199,right,frame_10090.jpg,power
1289,776,226,274,right,frame_11318.jpg,power
1265,808,310,225,right,frame_9822.jpg,power
1333,465,170,159,right,frame_7101.jpg,power
1179,626,234,181,right,frame_11065.jpg,power
1076,622,304,177,right,frame_10029.jpg,power
1203,873,107,196,right,frame_10516.jpg,power
1208,712,177,208,right,frame_10270.jpg,power
1137,597,230,218,right,frame_10140.jpg,power
1141,635,279,213,right,frame_10102.jpg,power
1197,709,184,205,right,frame_10268.jpg,power
1254,772,287,279,right,frame_9917.jpg,power
1280,777,237,274,right,frame_11319.jpg,power
1226,852,116,228,right,frame_10349.jpg,power
1220,686,192,279,right,frame_10719.jpg,power
1326,771,192,309,right,frame_10649.jpg,power
1165,837,265,231,right,frame_9805.jpg,power
1143,606,245,225,right,frame_10134.jpg,power
1251,764,281,272,right,frame_9858.jpg,power
1270,770,237,260,right,frame_11337.jpg,power
1186,800,252,234,right,frame_11409.jpg,power
1425,312,321,309,right,frame_1546.jpg,power
1190,796,245,235,right,frame_11411.jpg,power
1282,776,230,270,right,frame_11322.jpg,power
1159,613,257,229,right,frame_10118.jpg,power
1105,621,282,171,right,frame_10027.jpg,power
1170,836,298,215,right,frame_9808.jpg,power
1530,344,291,314,right,frame_7083.jpg,power
1251,765,272,276,right,frame_9877.jpg,power
1127,651,297,193,right,frame_10095.jpg,power
1065,606,290,175,right,frame_10033.jpg,power
1086,617,239,174,right,frame_11428.jpg,power
1143,824,207,234,right,frame_8600.jpg,power
1187,654,251,176,right,frame_11063.jpg,power
1302,748,214,332,right,frame_10645.jpg,power
1095,642,236,174,right,frame_11426.jpg,power
1211,691,219,291,right,frame_10720.jpg,power
1242,764,223,257,right,frame_11353.jpg,power
1314,462,173,165,right,frame_7103.jpg,power
1169,790,123,78,right,frame_498.jpg,power
1188,700,204,215,right,frame_10254.jpg,power
1394,848,245,227,right,frame_11289.jpg,power
1184,798,258,237,right,frame_11406.jpg,power
1289,797,301,237,right,frame_9833.jpg,power
1126,697,193,231,right,frame_8608.jpg,power
1164,614,280,205,right,frame_10070.jpg,power
1373,309,285,270,right,frame_1554.jpg,power
1293,800,299,237,right,frame_9835.jpg,power
1238,767,230,260,right,frame_11354.jpg,power
1158,629,285,194,right,frame_10071.jpg,power
1140,608,248,220,right,frame_10135.jpg,power
1169,776,165,184,right,frame_7787.jpg,power
1245,761,276,268,right,frame_9859.jpg,power
1152,599,228,217,right,frame_10138.jpg,power
1138,594,273,163,right,frame_11081.jpg,power
1132,744,262,156,right,frame_11457.jpg,power
1239,751,272,283,right,frame_9899.jpg,power
1185,834,280,230,right,frame_9793.jpg,power
1303,772,233,284,right,frame_11312.jpg,power
1149,722,153,199,right,frame_2737.jpg,power
1501,576,209,319,right,frame_2819.jpg,power
1255,761,271,274,right,frame_9875.jpg,power
1151,739,147,172,right,frame_7797.jpg,power
1195,826,259,234,right,frame_9794.jpg,power
1095,669,252,169,right,frame_11437.jpg,power
1244,717,159,266,right,frame_10714.jpg,power
1262,736,168,278,right,frame_10711.jpg,power
1234,777,225,248,right,frame_11359.jpg,power
1282,762,229,266,right,frame_11334.jpg,power
1364,847,176,233,right,frame_10884.jpg,power
1373,313,273,242,right,frame_1558.jpg,power
1201,827,300,218,right,frame_9812.jpg,power
1273,758,167,273,right,frame_10710.jpg,power
1403,317,302,285,right,frame_1548.jpg,power
1212,786,250,249,right,frame_10994.jpg,power
1221,492,165,228,right,frame_2808.jpg,power
1232,777,227,244,right,frame_11370.jpg,power
1187,701,203,205,right,frame_10259.jpg,power
1145,630,272,217,right,frame_10106.jpg,power
1331,463,173,163,right,frame_7102.jpg,power
1264,765,226,271,right,frame_11348.jpg,power
1142,895,169,185,right,frame_5233.jpg,power
1250,810,309,223,right,frame_9819.jpg,power
1139,822,214,249,right,frame_8599.jpg,power
1237,775,229,256,right,frame_11363.jpg,power
1226,788,131,268,right,frame_10293.jpg,power
1133,599,242,218,right,frame_10139.jpg,power
1197,690,236,270,right,frame_10732.jpg,power
1140,654,253,208,right,frame_9943.jpg,power
1221,780,242,246,right,frame_11372.jpg,power
1221,787,229,237,right,frame_11376.jpg,power
1140,600,274,205,right,frame_10059.jpg,power
1169,604,262,206,right,frame_10066.jpg,power
1127,563,245,157,right,frame_11070.jpg,power
1101,702,260,164,right,frame_11453.jpg,power
1315,798,173,258,right,frame_10707.jpg,power
1138,636,308,194,right,frame_10088.jpg,power
1149,425,176,230,right,frame_8631.jpg,power
1271,773,228,257,right,frame_11338.jpg,power
1281,762,238,266,right,frame_11333.jpg,power
1260,915,90,165,right,frame_10483.jpg,power
1357,686,186,221,right,frame_235.jpg,power
1275,793,291,233,right,frame_9841.jpg,power
1186,801,271,247,right,frame_11022.jpg,power
1128,650,297,198,right,frame_10096.jpg,power
1262,692,251,161,right,frame_11095.jpg,power
1496,360,283,272,right,frame_7085.jpg,power
1267,516,158,232,right,frame_2810.jpg,power
1240,750,275,285,right,frame_9900.jpg,power
1470,567,210,310,right,frame_2818.jpg,power
1109,728,268,161,right,frame_11455.jpg,power
1434,415,185,192,right,frame_7092.jpg,power
1246,765,270,272,right,frame_9863.jpg,power
1223,777,240,241,right,frame_11382.jpg,power
1202,689,256,204,right,frame_11057.jpg,power
1350,699,255,219,right,frame_437.jpg,power
1188,845,152,235,right,frame_10313.jpg,power
1296,800,306,231,right,frame_9829.jpg,power
1224,857,129,223,right,frame_10348.jpg,power
1282,777,277,257,right,frame_9850.jpg,power
1331,456,180,159,right,frame_7100.jpg,power
1221,722,166,217,right,frame_10275.jpg,power
1149,636,305,188,right,frame_10076.jpg,power
1257,772,275,276,right,frame_9912.jpg,power
1103,572,240,207,right,frame_10041.jpg,power
1138,639,309,197,right,frame_10089.jpg,power
1246,746,268,280,right,frame_9891.jpg,power
1164,766,254,211,right,frame_11418.jpg,power
1281,774,234,276,right,frame_11321.jpg,power
1129,577,249,163,right,frame_11069.jpg,power
1235,726,182,278,right,frame_10712.jpg,power
1292,803,315,229,right,frame_9828.jpg,power
1190,689,277,193,right,frame_11058.jpg,power
1233,772,232,249,right,frame_11356.jpg,power
1253,776,229,257,right,frame_11345.jpg,power
1281,764,233,268,right,frame_11331.jpg,power
1137,454,148,201,right,frame_2800.jpg,power
1191,797,270,250,right,frame_11024.jpg,power
1117,773,160,225,right,frame_2740.jpg,power
1161,832,262,242,right,frame_9803.jpg,power
1089,661,247,181,right,frame_11425.jpg,power
1224,785,228,239,right,frame_11375.jpg,power
1375,699,283,352,right,frame_416.jpg,power
1260,773,226,257,right,frame_11344.jpg,power
1199,701,260,204,right,frame_11056.jpg,power
1131,603,277,208,right,frame_10057.jpg,power
1235,774,233,251,right,frame_11365.jpg,power
1272,780,290,261,right,frame_9846.jpg,power
1251,763,262,267,right,frame_9865.jpg,power
1095,659,249,161,right,frame_11440.jpg,power
1491,461,400,398,right,frame_1739.jpg,precision
1114,871,195,209,right,frame_2088.jpg,precision
1153,864,191,216,right,frame_2142.jpg,precision
1099,736,164,196,right,frame_4330.jpg,precision
1187,874,197,206,right,frame_2150.jpg,precision
1136,719,152,167,right,frame_4364.jpg,precision
1116,722,158,170,right,frame_4344.jpg,precision
1131,902,164,178,right,frame_3916.jpg,precision
1164,868,159,212,right,frame_3939.jpg,precision
1223,906,197,174,right,frame_2156.jpg,precision
1061,591,295,183,right,frame_9954.jpg,precision
1096,579,262,198,right,frame_9996.jpg,precision
1107,729,155,175,right,frame_4338.jpg,precision
1181,643,229,240,right,frame_7166.jpg,precision
1112,725,154,175,right,frame_4342.jpg,precision
1145,752,259,156,right,frame_11459.jpg,precision
1186,643,227,235,right,frame_7165.jpg,precision
1093,745,175,205,right,frame_4323.jpg,precision
1347,359,348,236,right,frame_1417.jpg,precision
1138,880,186,200,right,frame_2100.jpg,precision
1396,341,368,249,right,frame_1405.jpg,precision
1154,873,139,183,right,frame_3535.jpg,precision
1140,912,159,168,right,frame_3913.jpg,precision
1135,720,154,166,right,frame_4359.jpg,precision
1136,718,152,169,right,frame_4360.jpg,precision
1101,578,260,186,right,frame_9998.jpg,precision
1411,499,183,197,right,frame_6069.jpg,precision
1348,333,343,217,right,frame_1409.jpg,precision
1129,775,179,226,right,frame_4315.jpg,precision
1138,865,183,215,right,frame_2116.jpg,precision
1532,348,363,379,right,frame_1749.jpg,precision
1100,602,259,188,right,frame_9976.jpg,precision
1308,686,258,238,right,frame_7149.jpg,precision
1122,770,178,210,right,frame_4316.jpg,precision
1471,401,414,393,right,frame_1743.jpg,precision
1176,642,228,241,right,frame_7167.jpg,precision
1125,870,192,210,right,frame_2094.jpg,precision
1235,637,213,231,right,frame_7156.jpg,precision
1109,558,262,173,right,frame_10002.jpg,precision
901,494,187,294,right,frame_3555.jpg,precision
1543,545,377,331,right,frame_1736.jpg,precision
1100,736,161,189,right,frame_4331.jpg,precision
1371,337,346,227,right,frame_1407.jpg,precision
1138,866,180,210,right,frame_2118.jpg,precision
1472,393,407,388,right,frame_1744.jpg,precision
1341,331,320,218,right,frame_1413.jpg,precision
1057,586,299,188,right,frame_9955.jpg,precision
1134,906,164,174,right,frame_3915.jpg,precision
1137,882,185,198,right,frame_2101.jpg,precision
1136,842,149,211,right,frame_3537.jpg,precision
1113,877,198,203,right,frame_2081.jpg,precision
1140,867,179,212,right,frame_2125.jpg,precision
1116,868,195,212,right,frame_2091.jpg,precision
1093,597,274,186,right,frame_9977.jpg,precision
1135,869,184,211,right,frame_2112.jpg,precision
1138,869,180,200,right,frame_2128.jpg,precision
1220,880,157,200,right,frame_4306.jpg,precision
1165,856,163,223,right,frame_3941.jpg,precision
927,520,180,286,right,frame_3553.jpg,precision
1140,869,179,211,right,frame_2114.jpg,precision
1226,632,220,236,right,frame_7157.jpg,precision
1197,849,179,231,right,frame_4308.jpg,precision
1139,781,184,236,right,frame_4314.jpg,precision
1294,675,247,233,right,frame_7150.jpg,precision
1150,864,166,216,right,frame_3936.jpg,precision
1111,871,201,209,right,frame_2087.jpg,precision
1390,548,191,201,right,frame_6065.jpg,precision
1189,877,198,203,right,frame_2151.jpg,precision
1145,867,163,213,right,frame_3932.jpg,precision
1134,893,161,187,right,frame_3918.jpg,precision
1154,757,258,154,right,frame_11460.jpg,precision
1145,865,187,213,right,frame_2138.jpg,precision
1195,637,226,222,right,frame_7161.jpg,precision
868,359,135,160,right,frame_6045.jpg,precision
1131,724,152,163,right,frame_4355.jpg,precision
1136,877,175,203,right,frame_2109.jpg,precision
1149,920,155,160,right,frame_3908.jpg,precision
1243,641,218,228,right,frame_7155.jpg,precision
1335,329,325,214,right,frame_1412.jpg,precision
1095,743,172,200,right,frame_4325.jpg,precision
1127,877,169,203,right,frame_3923.jpg,precision
1078,563,269,191,right,frame_9959.jpg,precision
1139,871,165,209,right,frame_3929.jpg,precision
1113,874,200,206,right,frame_2085.jpg,precision
1598,336,322,369,right,frame_1752.jpg,precision
1191,641,225,237,right,frame_7164.jpg,precision
991,611,177,265,right,frame_3549.jpg,precision
1110,726,153,177,right,frame_4340.jpg,precision
1129,873,191,206,right,frame_2095.jpg,precision
1438,437,177,239,right,frame_6075.jpg,precision
1137,866,187,211,right,frame_2133.jpg,precision
1093,590,273,186,right,frame_9978.jpg,precision
1145,916,156,164,right,frame_3911.jpg,precision
1154,864,192,216,right,frame_2143.jpg,precision
1137,864,182,214,right,frame_2117.jpg,precision
1500,361,382,378,right,frame_1747.jpg,precision
1102,752,176,211,right,frame_4319.jpg,precision
1408,514,188,201,right,frame_6068.jpg,precision
1097,750,176,206,right,frame_4321.jpg,precision
1133,879,185,200,right,frame_2107.jpg,precision
1094,737,169,196,right,frame_4329.jpg,precision
1115,868,193,212,right,frame_2090.jpg,precision
1513,354,370,383,right,frame_1748.jpg,precision
1350,409,394,258,right,frame_1420.jpg,precision
1136,871,164,209,right,frame_3927.jpg,precision
1151,865,189,213,right,frame_2141.jpg,precision
1024,662,187,266,right,frame_3546.jpg,precision
1137,867,183,213,right,frame_2113.jpg,precision
915,502,187,288,right,frame_3554.jpg,precision
1151,865,166,215,right,frame_3937.jpg,precision
1162,805,182,246,right,frame_4312.jpg,precision
1264,663,239,226,right,frame_7152.jpg,precision
1142,869,164,211,right,frame_3930.jpg,precision
1128,724,156,166,right,frame_4354.jpg,precision
946,534,189,283,right,frame_3552.jpg,precision
1137,869,165,211,right,frame_3928.jpg,precision
1102,735,157,180,right,frame_4333.jpg,precision
1137,909,160,171,right,frame_3914.jpg,precision
1574,342,346,370,right,frame_1751.jpg,precision
1251,655,237,227,right,frame_7153.jpg,precision
1140,750,258,155,right,frame_11458.jpg,precision
1218,899,195,181,right,frame_2155.jpg,precision
1136,872,185,208,right,frame_2096.jpg,precision
