Time,left_none,left_precision,left_power,separator,right_none,right_precision,right_power
1057.1 sec,0,0,0,0,0,0,0
1057.1 sec,0,0,0,0,0,0,0
1057.2 sec,0,0,0,0,0,0,0
1057.2 sec,0,0,0,0,0,0,0
1057.2 sec,0,0,0,0,0,0,0
1057.2 sec,0,0,0,0,0,0,0
1057.2 sec,0,0,0,0,0,0,0
1057.3 sec,0,0,0,0,0,0,0
1057.3 sec,0,0,0,0,0,0,0
1057.3 sec,0,0,0,0,0,0,0
1057.3 sec,0,0,0,0,0,0,0
1057.3 sec,0,0,0,0,0,0,0
1057.4 sec,0,0,0,0,0,0,0
1057.4 sec,0,0,0,0,0,0,0
1057.4 sec,0,0,0,0,0,0,0
1057.4 sec,0,0,0,0,0,0,0
1057.4 sec,0,0,0,0,0,0,0
1057.5 sec,0,0,0,0,0,0,0
1057.5 sec,0,0,0,0,0,0,0
1057.5 sec,0,0,0,0,0,0,0
1057.5 sec,0,0,0,0,0,0,0
1057.5 sec,0,0,0,0,0,0,0
1057.6 sec,0,0,0,0,0,0,0
1057.6 sec,0,0,0,0,0,0,0
1057.6 sec,0,0,0,0,0,0,0
1057.6 sec,0,0,0,0,0,0,0
1057.6 sec,0,0,0,0,0,0,0
1057.7 sec,0,0,0,0,0,0,0
1057.7 sec,0,0,0,0,0,0,0
1057.7 sec,0,0,0,0,0,0,0
1057.7 sec,0,0,0,0,0,0,0
1057.7 sec,0,0,0,0,0,0,0
1057.8 sec,0,0,0,0,0,0,0
1057.8 sec,0,0,0,0,0,0,0
1057.8 sec,0,0,0,0,0,0,0
1057.8 sec,0,0,0,0,0,0,0
1057.8 sec,0,0,0,0,0,0,0
1057.9 sec,0,0,0,0,0,0,0
1057.9 sec,0,0,0,0,0,0,0
1057.9 sec,0,0,0,0,0,0,0
1057.9 sec,0,0,0,0,0,0,0
1057.9 sec,0,0,0,0,0,0,0
1058 sec,0,0,0,0,0,0,0
1058 sec,0,0,0,0,0,0,0
1058 sec,0,0,0,0,0,0,0
1058 sec,0,0,0,0,0,0,0
1058 sec,0,0,0,0,0,0,0
1058.1 sec,0,0,0,0,0,0,0
1058.1 sec,0,0,0,0,0,0,0
1058.1 sec,0,0,0,0,0,0,0
1058.1 sec,0,0,0,0,0,0,0
1058.1 sec,0,0,0,0,0,0,0
1058.2 sec,0,0,0,0,0,0,0
1058.2 sec,0,0,0,0,0,0,0
1058.2 sec,0,0,0,0,0,0,0
1058.2 sec,0,0,0,0,0,0,0
1058.2 sec,0,0,0,0,0,0,0
1058.3 sec,0,0,0,0,0,0,0
1058.3 sec,0,0,0,0,0,0,0
1058.3 sec,0,0,0,0,0,0,0
1058.3 sec,0,0,0,0,0,0,0
1058.3 sec,0,0,0,0,0,0,0
1058.4 sec,0,0,0,0,0,0,0
1058.4 sec,0,0,0,0,0,0,0
1058.4 sec,0,0,0,0,0,0,0
1058.4 sec,0,0,0,0,0,0,0
1058.4 sec,0,0,0,0,0,0,0
1058.5 sec,0,0,0,0,0,0,0
1058.5 sec,0,0,0,0,0,0,0
1058.5 sec,0,0,0,0,0,0,0
1058.5 sec,0,0,0,0,0,0,0
1058.5 sec,0,0,0,0,0,0,0
1058.6 sec,0,0,0,0,0,0,0
1058.6 sec,0,0,0,0,0,0,0
1058.6 sec,0,0,0,0,0,0,0
1058.6 sec,0,0,0,0,0,0,0
1058.6 sec,0,0,0,0,0,0,0
1058.7 sec,0,0,0,0,0,0,0
1058.7 sec,0,0,0,0,0,0,0
1058.7 sec,0,0,0,0,0,0,0
1058.7 sec,0,0,0,0,0,0,0
1058.7 sec,0,0,0,0,0,0,0
1058.8 sec,0,0,0,0,0,0,0
1058.8 sec,0,0,0,0,0,0,0
1058.8 sec,0,0,0,0,0,0,0
1058.8 sec,0,0,0,0,0,0,0
1058.8 sec,0,0,0,0,0,0,0
1058.9 sec,0,0,0,0,0,0,0
1058.9 sec,0,0,0,0,0,0,0
1058.9 sec,0,0,0,0,0,0,0
1058.9 sec,0,0,0,0,0,0,0
1058.9 sec,0,0,0,0,0,0,0
1059 sec,0,0,0,0,0,0,0
1059 sec,0,0,0,0,0,0,0
1059 sec,0,0,0,0,0,0,0
1059 sec,0,0,0,0,0,0,0
1059 sec,0,0,0,0,0,0,0
1059.1 sec,0,0,0,0,0,0,0
1059.1 sec,0,0,0,0,0,0,0
1059.1 sec,0,0,0,0,0,0,0
1059.1 sec,0,0,0,0,0,0,0
1059.1 sec,0,0,0,0,0,0,0
1059.2 sec,0,0,0,0,0,0,0
1059.2 sec,0,0,0,0,0,0,0
1059.2 sec,0,0,0,0,0,0,0
1059.2 sec,0,0,0,0,0,0,0
1059.2 sec,0,0,0,0,0,0,0
1059.3 sec,0,0,0,0,0,0,0
1059.3 sec,0,0,0,0,0,0,0
1059.3 sec,0,0,0,0,0,0,0
1059.3 sec,0,0,0,0,0,0,0
1059.3 sec,0,0,0,0,0,0,0
1059.4 sec,0,0,0,0,0,0,0
1059.4 sec,0,0,0,0,0,0,0
1059.4 sec,0,0,0,0,0,0,0
1059.4 sec,0,0,0,0,0,0,0
1059.4 sec,0,0,0,0,0,0,0
1059.5 sec,0,0,0,0,0,0,0
1059.5 sec,0,0,0,0,0,0,0
1059.5 sec,0,0,0,0,0,0,0
1059.5 sec,0,0,0,0,0,0,0
1059.5 sec,0,0,0,0,0,0,0
1059.6 sec,0,0,0,0,0,0,0
1059.6 sec,0,0,0,0,0,0,0
1059.6 sec,0,0,0,0,0,0,0
1059.6 sec,0,0,0,0,0,0,0
1059.6 sec,0,0,0,0,0,0,0
1059.7 sec,0,0,0,0,0,0,0
1059.7 sec,0,0,0,0,0,0,0
1059.7 sec,0,0,0,0,0,0,0
1059.7 sec,0,0,0,0,0,0,0
1059.7 sec,0,0,0,0,0,0,0
1059.8 sec,0,0,0,0,0,0,0
1059.8 sec,0,0,0,0,0,0,0
1059.8 sec,0,0,0,0,0,0,0
1059.8 sec,0,0,0,0,0,0,0
1059.8 sec,0,0,0,0,0,0,0
1059.9 sec,0,0,0,0,0,0,0
1059.9 sec,0,0,0,0,0,0,0
1059.9 sec,0,0,0,0,0,0,0
1059.9 sec,0,0,0,0,0,0,0
1059.9 sec,0,0,0,0,0,0,0
1060 sec,0,0,0,0,0,0,0
1060 sec,0,0,0,0,0,0,0
1060 sec,0,0,0,0,0,0,0
1060 sec,0,0,0,0,0,0,0
1060 sec,0,0,0,0,0,0,0
1060.1 sec,0,0,0,0,0,0,0
1060.1 sec,0,0,0,0,0,0,0
1060.1 sec,0,0,0,0,0,0,0
1060.1 sec,0,0,0,0,0,0,0
1060.1 sec,0,0,0,0,0,0,0
1060.2 sec,0,0,0,0,0,0,0
1060.2 sec,0,0,0,0,0,0,0
1060.2 sec,0,0,0,0,0,0,0
1060.2 sec,0,0,0,0,0,0,0
1060.2 sec,0,0,0,0,0,0,0
1060.3 sec,0,0,0,0,0,0,0
1060.3 sec,0,0,0,0,0,0,0
1060.3 sec,0,0,0,0,0,0,0
1060.3 sec,0,0,0,0,0,0,0
1060.3 sec,0,0,0,0,0,0,0
1060.4 sec,0,0,0,0,0,0,0
1060.4 sec,0,0,0,0,0,0,0
1060.4 sec,0,0,0,0,0,0,0
1060.4 sec,0,0,0,0,0,0,0
1060.4 sec,0,0,0,0,0,0,0
1060.5 sec,0,0,0,0,0,0,0
1060.5 sec,0,0,0,0,0,0,0
1060.5 sec,0,0,0,0,0,0,0
1060.5 sec,0,0,0,0,0,0,0
1060.5 sec,0,0,0,0,0,0,0
1060.6 sec,0,0,0,0,0,0,0
1060.6 sec,0,0,0,0,0,0,0
1060.6 sec,0,0,0,0,0,0,0
1060.6 sec,0,0,0,0,0,0,0
1060.6 sec,0,0,0,0,0,0,0
1060.7 sec,0,0,0,0,0,0,0
1060.7 sec,0,0,0,0,0,0,0
1060.7 sec,0,0,0,0,0,0,0
1060.7 sec,0,0,0,0,0,0,0
1060.7 sec,0,0,0,0,0,0,0
1060.8 sec,0,0,0,0,0,0,0
1060.8 sec,0,0,0,0,0,0,0
1060.8 sec,0,0,0,0,0,0,0
1060.8 sec,0,0,0,0,0,0,0
1060.8 sec,0,0,0,0,0,0,0
1060.9 sec,0,0,0,0,0,0,0
1060.9 sec,0,0,0,0,0,0,0
1060.9 sec,0,0,0,0,0,0,0
1060.9 sec,0,0,0,0,0,0,0
1060.9 sec,0,0,0,0,0,0,0
1061 sec,0,0,0,0,0,0,0
1061 sec,0,0,0,0,0,0,0
1061 sec,0,0,0,0,0,0,0
1061 sec,0,0,0,0,0,0,0
1061 sec,0,0,0,0,0,0,0
1061.1 sec,0,0,0,0,0,0,0
1061.1 sec,0,0,0,0,0,0,0
1061.1 sec,0,0,0,0,0,0,0
1061.1 sec,0,0,0,0,0,0,0
1061.1 sec,0,0,0,0,0,0,0
1061.2 sec,0,0,0,0,0,0,0
1061.2 sec,0,0,0,0,0,0,0
1061.2 sec,0,0,0,0,0,0,0
1061.2 sec,0,0,0,0,0,0,0
1061.2 sec,0,0,0,0,0,0,0
1061.3 sec,0,0,0,0,0,0,0
1061.3 sec,0,0,0,0,0,0,0
1061.3 sec,0,0,0,0,0,0,0
1061.3 sec,0,0,0,0,0,0,0
1061.3 sec,0,0,0,0,0,0,0
1061.4 sec,0,0,0,0,0,0,0
1061.4 sec,0,0,0,0,0,0,0
1061.4 sec,0,0,0,0,0,0,0
1061.4 sec,0,0,0,0,0,0,0
1061.4 sec,0,0,0,0,0,0,0
1061.5 sec,0,0,0,0,0,0,0
1061.5 sec,0,0,0,0,0,0,0
1061.5 sec,0,0,0,0,0,0,0
1061.5 sec,0,0,0,0,0,0,0
1061.5 sec,0,0,0,0,0,0,0
1061.6 sec,0,0,0,0,0,0,0
1061.6 sec,0,0,0,0,0,0,0
1061.6 sec,0,0,0,0,0,0,0
1061.6 sec,0,0,0,0,0,0,0
1061.6 sec,0,0,0,0,0,0,0
1061.7 sec,0,0,0,0,0,0,0
1061.7 sec,0,0,0,0,0,0,0
1061.7 sec,0,0,0,0,0,0,0
1061.7 sec,0,0,0,0,0,0,0
1061.7 sec,0,0,0,0,0,0,0
1061.8 sec,0,0,0,0,0,0,0
1061.8 sec,0,0,0,0,0,0,0
1061.8 sec,0,0,0,0,0,0,0
1061.8 sec,0,0,0,0,0,0,0
1061.8 sec,0,0,0,0,0,0,0
1061.9 sec,0,0,0,0,0,0,0
1061.9 sec,0,0,0,0,0,0,0
1061.9 sec,0,0,0,0,0,0,0
1061.9 sec,0,0,0,0,0,0,0
1061.9 sec,0,0,0,0,0,0,0
1062 sec,0,0,0,0,0,0,0
1062 sec,0,0,0,0,0,0,0
1062 sec,0,0,0,0,0,0,0
1062 sec,0,0,0,0,0,0,0
1062 sec,0,0,0,0,0,0,0
1062.1 sec,0,0,0,0,0,0,0
1062.1 sec,0,0,0,0,0,0,0
1062.1 sec,0,0,0,0,0,0,0
1062.1 sec,0,0,0,0,0,0,0
1062.1 sec,0,0,0,0,0,0,0
1062.2 sec,0,0,0,0,0,0,0
1062.2 sec,0,0,0,0,0,0,0
1062.2 sec,0,0,0,0,0,0,0
1062.2 sec,0,0,0,0,0,0,0
1062.2 sec,0,0,0,0,0,0,0
1062.3 sec,0,0,0,0,0,0,0
1062.3 sec,0,0,0,0,0,0,0
1062.3 sec,0,0,0,0,0,0,0
1062.3 sec,0,0,0,0,0,0,0
1062.3 sec,0,0,0,0,0,0,0
1062.4 sec,0,0,0,0,0,0,0
1062.4 sec,0,0,0,0,0,0,0
1062.4 sec,0,0,0,0,0,0,0
1062.4 sec,0,0,0,0,0,0,0
1062.4 sec,0,0,0,0,0,0,0
1062.5 sec,0,0,0,0,0,0,0
1062.5 sec,0,0,0,0,0,0,0
1062.5 sec,0,0,0,0,0,0,0
1062.5 sec,0,0,0,0,0,0,0
1062.5 sec,0,0,0,0,0,0,0
1062.6 sec,0,0,0,0,0,0,0
1062.6 sec,0,0,0,0,0,0,0
1062.6 sec,0,0,0,0,0,0,0
1062.6 sec,0,0,0,0,0,0,0
1062.6 sec,0,0,0,0,0,0,0
1062.7 sec,0,0,0,0,0,0,0
1062.7 sec,0,0,0,0,0,0,0
1062.7 sec,0,0,0,0,0,0,0
1062.7 sec,0,0,0,0,0,0,0
1062.7 sec,0,0,0,0,0,0,0
1062.8 sec,0,0,0,0,0,0,0
1062.8 sec,0,0,0,0,0,0,0
1062.8 sec,0,0,0,0,0,0,0
1062.8 sec,0,0,0,0,0,0,0
1062.8 sec,0,0,0,0,0,0,0
1062.9 sec,0,0,0,0,0,0,0
1062.9 sec,0,0,0,0,0,0,0
1062.9 sec,0,0,0,0,0,0,0
1062.9 sec,0,0,0,0,0,0,0
1062.9 sec,0,0,0,0,0,0,0
1063 sec,0,0,0,0,0,0,0
1063 sec,0,0,0,0,0,0,0
1063 sec,0,0,0,0,0,0,0
1063 sec,0,0,0,0,0,0,0
1063 sec,0,0,0,0,0,0,0
1063.1 sec,0,0,0,0,0,0,0
1063.1 sec,0,0,0,0,0,0,0
1063.1 sec,0,0,0,0,0,0,0
1063.1 sec,0,0,0,0,0,0,0
1063.1 sec,0,0,0,0,0,0,0
1063.2 sec,0,0,0,0,0,0,0
1063.2 sec,0,0,0,0,0,0,0
1063.2 sec,0,0,0,0,0,0,0
1063.2 sec,0,0,0,0,0,0,0
1063.2 sec,0,0,0,0,0,0,0
1063.3 sec,0,0,0,0,0,0,0
1063.3 sec,0,0,0,0,0,0,0
1063.3 sec,0,0,0,0,0,0,0
1063.3 sec,0,0,0,0,0,0,0
1063.3 sec,0,0,0,0,0,0,0
1063.4 sec,0,0,0,0,0,0,0
1063.4 sec,0,0,0,0,0,0,0
1063.4 sec,0,0,0,0,0,0,0
1063.4 sec,0,0,0,0,0,0,0
1063.4 sec,0,0,0,0,0,0,0
1063.5 sec,0,0,0,0,0,0,0
1063.5 sec,0,0,0,0,0,0,0
1063.5 sec,0,0,0,0,0,0,0
1063.5 sec,0,0,0,0,0,0,0
1063.5 sec,0,0,0,0,0,0,0
1063.6 sec,0,0,0,0,0,0,0
1063.6 sec,0,0,0,0,0,0,0
1063.6 sec,0,0,0,0,0,0,0
1063.6 sec,0,0,0,0,0,0,0
1063.6 sec,0,0,0,0,0,0,0
1063.7 sec,0,0,0,0,0,0,0
1063.7 sec,0,0,0,0,0,0,0
1063.7 sec,0,0,0,0,0,0,0
1063.7 sec,0,0,0,0,0,0,0
1063.7 sec,0,0,0,0,0,0,0
1063.8 sec,0,0,0,0,0,0,0
1063.8 sec,0,0,0,0,0,0,0
1063.8 sec,0,0,0,0,0,0,0
1063.8 sec,0,0,0,0,0,0,0
1063.8 sec,0,0,0,0,0,0,0
1063.9 sec,0,0,0,0,0,0,0
1063.9 sec,0,0,0,0,0,0,0
1063.9 sec,0,0,0,0,0,0,0
1063.9 sec,0,0,0,0,0,0,0
1063.9 sec,0,0,0,0,0,0,0
1064 sec,0,0,0,0,0,0,0
1064 sec,0,0,0,0,0,0,0
1064 sec,0,0,0,0,0,0,0
1064 sec,0,0,0,0,0,0,0
1064 sec,0,0,0,0,0,0,0
1064.1 sec,0,0,0,0,0,0,0
1064.1 sec,0,0,0,0,0,0,0
1064.1 sec,0,0,0,0,0,0,0
1064.1 sec,0,0,0,0,0,0,0
1064.1 sec,0,0,0,0,0,0,0
1064.2 sec,0,0,0,0,0,0,0
1064.2 sec,0,0,0,0,0,0,0
1064.2 sec,0,0,0,0,0,0,0
1064.2 sec,0,0,0,0,0,0,0
1064.2 sec,0,0,0,0,0,0,0
1064.3 sec,0,0,0,0,0,0,0
1064.3 sec,0,0,0,0,0,0,0
1064.3 sec,0,0,0,0,0,0,0
1064.3 sec,0,0,0,0,0,0,0
1064.3 sec,0,0,0,0,0,0,0
1064.4 sec,0,0,0,0,0,0,0
1064.4 sec,0,0,0,0,0,0,0
1064.4 sec,0,0,0,0,0,0,0
1064.4 sec,0,0,0,0,0,0,0
1064.4 sec,0,0,0,0,0,0,0
1064.5 sec,0,0,0,0,0,0,0
1064.5 sec,0,0,0,0,0,0,0
1064.5 sec,0,0,0,0,0,0,0
1064.5 sec,0,0,0,0,0,0,0
1064.5 sec,0,0,0,0,0,0,0
1064.6 sec,0,0,0,0,0,0,0
1064.6 sec,0,0,0,0,0,0,0
1064.6 sec,0,0,0,0,0,0,0
1064.6 sec,0,0,0,0,0,0,0
1064.6 sec,0,0,0,0,0,0,0
1064.7 sec,0,0,0,0,0,0,0
1064.7 sec,0,0,0,0,0,0,0
1064.7 sec,0,0,0,0,0,0,0
1064.7 sec,0,0,0,0,0,0,0
1064.7 sec,0,0,0,0,0,0,0
1064.8 sec,0,0,0,0,0,0,0
1064.8 sec,0,0,0,0,0,0,0
1064.8 sec,0,0,0,0,0,0,0
1064.8 sec,0,0,0,0,0,0,0
1064.8 sec,0,0,0,0,0,0,0
1064.9 sec,0,0,0,0,0,0,0
1064.9 sec,0,0,0,0,0,0,0
1064.9 sec,0,0,0,0,0,0,0
1064.9 sec,0,0,0,0,0,0,0
1064.9 sec,0,0,0,0,0,0,0
1065 sec,0,0,0,0,0,0,0
1065 sec,0,0,0,0,0,0,0
1065 sec,0,0,0,0,0,0,0
1065 sec,0,0,0,0,0,0,0
1065 sec,0,0,0,0,0,0,0
1065.1 sec,0,0,0,0,0,0,0
1065.1 sec,0,0,0,0,0,0,0
1065.1 sec,0,0,0,0,0,0,0
1065.1 sec,0,0,0,0,0,0,0
1065.1 sec,0,0,0,0,0,0,0
1065.2 sec,0,0,0,0,0,0,0
1065.2 sec,0,0,0,0,0,0,0
1065.2 sec,0,0,0,0,0,0,0
1065.2 sec,0,0,0,0,0,0,0
1065.2 sec,0,0,0,0,0,0,0
1065.3 sec,0,0,0,0,0,0,0
1065.3 sec,0,0,0,0,0,0,0
1065.3 sec,0,0,0,0,0,0,0
1065.3 sec,0,0,0,0,0,0,0
1065.3 sec,0,0,0,0,0,0,0
1065.4 sec,0,0,0,0,0,0,0
1065.4 sec,0,0,0,0,0,0,0
1065.4 sec,0,0,0,0,0,0,0
1065.4 sec,0,0,0,0,0,0,0
1065.4 sec,0,0,0,0,0,0,0
1065.5 sec,0,0,0,0,0,0,0
1065.5 sec,0,0,0,0,0,0,0
1065.5 sec,0,0,0,0,0,0,0
1065.5 sec,0,0,0,0,0,0,0
1065.5 sec,0,0,0,0,0,0,0
1065.6 sec,0,0,0,0,0,0,0
1065.6 sec,0,0,0,0,0,0,0
1065.6 sec,0,0,0,0,0,0,0
1065.6 sec,0,0,0,0,0,0,0
1065.6 sec,0,0,0,0,0,0,0
1065.7 sec,0,0,0,0,0,0,0
1065.7 sec,0,0,0,0,0,0,0
1065.7 sec,0,0,0,0,0,0,0
1065.7 sec,0,0,0,0,0,0,0
1065.7 sec,0,0,0,0,0,0,0
1065.8 sec,0,0,0,0,0,0,0
1065.8 sec,0,0,0,0,0,0,0
1065.8 sec,0,0,0,0,0,0,0
1065.8 sec,0,0,0,0,0,0,0
1065.8 sec,0,0,0,0,0,0,0
1065.9 sec,0,0,0,0,0,0,0
1065.9 sec,0,0,0,0,0,0,0
1065.9 sec,0,0,0,0,0,0,0
1065.9 sec,0,0,0,0,0,0,0
1065.9 sec,0,0,0,0,0,0,0
1066 sec,0,0,0,0,0,0,0
1066 sec,0,0,0,0,0,0,0
1066 sec,0,0,0,0,0,0,0
1066 sec,0,0,0,0,0,0,0
1066 sec,0,0,0,0,0,0,0
1066.1 sec,0,0,0,0,0,0,0
1066.1 sec,0,0,0,0,0,0,0
1066.1 sec,0,0,0,0,0,0,0
1066.1 sec,0,0,0,0,0,0,0
1066.1 sec,0,0,0,0,0,0,0
1066.2 sec,0,0,0,0,0,0,0
1066.2 sec,0,0,0,0,0,0,0
1066.2 sec,0,0,0,0,0,0,0
1066.2 sec,0,0,0,0,0,0,0
1066.2 sec,0,0,0,0,0,0,0
1066.3 sec,0,0,0,0,0,0,0
1066.3 sec,0,0,0,0,0,0,0
1066.3 sec,0,0,0,0,0,0,0
1066.3 sec,0,0,0,0,0,0,0
1066.3 sec,0,0,0,0,0,0,0
1066.4 sec,0,0,0,0,0,0,0
1066.4 sec,0,0,0,0,0,0,0
1066.4 sec,0,0,0,0,0,0,0
1066.4 sec,0,0,0,0,0,0,0
1066.4 sec,0,0,0,0,0,0,0
1066.5 sec,0,0,0,0,0,0,0
1066.5 sec,0,0,0,0,0,0,0
1066.5 sec,0,0,0,0,0,0,0
1066.5 sec,0,0,0,0,0,0,0
1066.5 sec,0,0,0,0,0,0,0
1066.6 sec,0,0,0,0,0,0,0
1066.6 sec,0,0,0,0,0,0,0
1066.6 sec,0,0,0,0,0,0,0
1066.6 sec,0,0,0,0,0,0,0
1066.6 sec,0,0,0,0,0,0,0
1066.7 sec,0,0,0,0,0,0,0
1066.7 sec,0,0,0,0,0,0,0
1066.7 sec,0,0,0,0,0,0,0
1066.7 sec,0,0,0,0,0,0,0
1066.7 sec,0,0,0,0,0,0,0
1066.8 sec,0,0,0,0,0,0,0
1066.8 sec,0,0,0,0,0,0,0
1066.8 sec,0,0,0,0,0,0,0
1066.8 sec,0,0,0,0,0,0,0
1066.8 sec,0,0,0,0,0,0,0
1066.9 sec,0,0,0,0,0,0,0
1066.9 sec,0,0,0,0,0,0,0
1066.9 sec,0,0,0,0,0,0,0
1066.9 sec,0,0,0,0,0,0,0
1066.9 sec,0,0,0,0,0,0,0
1067 sec,0,0,0,0,0,0,0
1067 sec,0,0,0,0,0,0,0
1067 sec,0,0,0,0,0,0,0
1067 sec,0,0,0,0,0,0,0
1067 sec,0,0,0,0,0,0,0
1067.1 sec,0,0,0,0,0,0,0
1067.1 sec,0,0,0,0,0,0,0
1067.1 sec,0,0,0,0,0,0,0
1067.1 sec,0,0,0,0,0,0,0
1067.1 sec,0,0,0,0,0,0,0
1067.2 sec,0,0,0,0,0,0,0
1067.2 sec,0,0,0,0,0,0,0
1067.2 sec,0,0,0,0,0,0,0
1067.2 sec,0,0,0,0,0,0,0
1067.2 sec,0,0,0,0,0,0,0
1067.3 sec,0,0,0,0,0,0,0
1067.3 sec,0,0,0,0,0,0,0
1067.3 sec,0,0,0,0,0,0,0
1067.3 sec,0,0,0,0,0,0,0
1067.3 sec,0,0,0,0,0,0,0
1067.4 sec,0,0,0,0,0,0,0
1067.4 sec,0,0,0,0,0,0,0
1067.4 sec,0,0,0,0,0,0,0
1067.4 sec,0,0,0,0,0,0,0
1067.4 sec,0,0,0,0,0,0,0
1067.5 sec,0,0,0,0,0,0,0
1067.5 sec,0,0,0,0,0,0,0
1067.5 sec,0,0,0,0,0,0,0
1067.5 sec,0,0,0,0,0,0,0
1067.5 sec,0,0,0,0,0,0,0
1067.6 sec,0,0,0,0,0,0,0
1067.6 sec,0,0,0,0,0,0,0
1067.6 sec,0,0,0,0,0,0,0
1067.6 sec,0,0,0,0,0,0,0
1067.6 sec,0,0,0,0,0,0,0
1067.7 sec,0,0,0,0,0,0,0
1067.7 sec,0,0,0,0,0,0,0
1067.7 sec,0,0,0,0,0,0,0
1067.7 sec,0,0,0,0,0,0,0
1067.7 sec,0,0,0,0,0,0,0
1067.8 sec,0,0,0,0,0,0,0
1067.8 sec,0,0,0,0,0,0,0
1067.8 sec,0,0,0,0,0,0,0
1067.8 sec,0,0,0,0,0,0,0
1067.8 sec,0,0,0,0,0,0,0
1067.9 sec,0,0,0,0,0,0,0
1067.9 sec,0,0,0,0,0,0,0
1067.9 sec,0,0,0,0,0,0,0
1067.9 sec,0,0,0,0,0,0,0
1067.9 sec,0,0,0,0,0,0,0
1068 sec,0,0,0,0,0,0,0
1068 sec,0,0,0,0,0,0,0
1068 sec,0,0,0,0,0,0,0
1068 sec,0,0,0,0,0,0,0
1068 sec,0,0,0,0,0,0,0
1068.1 sec,0,0,0,0,0,0,0
1068.1 sec,0,0,0,0,0,0,0
1068.1 sec,0,0,0,0,0,0,0
1068.1 sec,0,0,0,0,0,0,0
1068.1 sec,0,0,0,0,0,0,0
1068.2 sec,0,0,0,0,0,0,0
1068.2 sec,0,0,0,0,0,0,0
1068.2 sec,0,0,0,0,0,0,0
1068.2 sec,0,0,0,0,0,0,0
1068.2 sec,0,0,0,0,0,0,0
1068.3 sec,0,0,0,0,0,0,0
1068.3 sec,0,0,0,0,0,0,0
1068.3 sec,0,0,0,0,0,0,0
1068.3 sec,0,0,0,0,0,0,0
1068.3 sec,0,0,0,0,0,0,0
1068.4 sec,0,0,0,0,0,0,0
1068.4 sec,0,0,0,0,0,0,0
1068.4 sec,0,0,0,0,0,0,0
1068.4 sec,0,0,0,0,0,0,0
1068.4 sec,0,0,0,0,0,0,0
1068.5 sec,0,0,0,0,0,0,0
1068.5 sec,0,0,0,0,0,0,0
1068.5 sec,0,0,0,0,0,0,0
1068.5 sec,0,0,0,0,0,0,0
1068.5 sec,0,0,0,0,0,0,0
1068.6 sec,0,0,0,0,0,0,0
1068.6 sec,0,0,0,0,0,0,0
1068.6 sec,0,0,0,0,0,0,0
1068.6 sec,0,0,0,0,0,0,0
1068.6 sec,0,0,0,0,0,0,0
1068.7 sec,0,0,0,0,0,0,0
1068.7 sec,0,0,0,0,0,0,0
1068.7 sec,0,0,0,0,0,0,0
1068.7 sec,0,0,0,0,0,0,0
1068.7 sec,0,0,0,0,0,0,0
1068.8 sec,0,0,0,0,0,0,0
1068.8 sec,0,0,0,0,0,0,0
1068.8 sec,0,0,0,0,0,0,0
1068.8 sec,0,0,0,0,0,0,0
1068.8 sec,0,0,0,0,0,0,0
1068.9 sec,0,0,0,0,0,0,0
1068.9 sec,0,0,0,0,0,0,0
1068.9 sec,0,0,0,0,0,0,0
1068.9 sec,0,0,0,0,0,0,0
1068.9 sec,0,0,0,0,0,0,0
1069 sec,0,0,0,0,0,0,0
1069 sec,0,0,0,0,0,0,0
1069 sec,0,0,0,0,0,0,0
1069 sec,0,0,0,0,0,0,0
1069 sec,0,0,0,0,0,0,0
1069.1 sec,0,0,0,0,0,0,0
1069.1 sec,0,0,0,0,0,0,0
1069.1 sec,0,0,0,0,0,0,0
1069.1 sec,0,0,0,0,0,0,0
1069.1 sec,0,0,0,0,0,0,0
1069.2 sec,0,0,0,0,0,0,0
1069.2 sec,0,0,0,0,0,0,0
1069.2 sec,0,0,0,0,0,0,0
1069.2 sec,0,0,0,0,0,0,0
1069.2 sec,0,0,0,0,0,0,0
1069.3 sec,0,0,0,0,0,0,0
1069.3 sec,0,0,0,0,0,0,0
1069.3 sec,0,0,0,0,0,0,0
1069.3 sec,0,0,0,0,0,0,0
1069.3 sec,0,0,0,0,0,0,0
1069.4 sec,0,0,0,0,0,0,0
1069.4 sec,0,0,0,0,0,0,0
1069.4 sec,0,0,0,0,0,0,0
1069.4 sec,0,0,0,0,0,0,0
1069.4 sec,0,0,0,0,0,0,0
1069.5 sec,0,0,0,0,0,0,0
1069.5 sec,0,0,0,0,0,0,0
1069.5 sec,0,0,0,0,0,0,0
1069.5 sec,0,0,0,0,0,0,0
1069.5 sec,0,0,0,0,0,0,0
1069.6 sec,0,0,0,0,0,0,0
1069.6 sec,0,0,0,0,0,0,0
1069.6 sec,0,0,0,0,0,0,0
1069.6 sec,0,0,0,0,0,0,0
1069.6 sec,0,0,0,0,0,0,0
1069.7 sec,0,0,0,0,0,0,0
1069.7 sec,0,0,0,0,0,0,0
1069.7 sec,0,0,0,0,0,0,0
1069.7 sec,0,0,0,0,0,0,0
1069.7 sec,0,0,0,0,0,0,0
1069.8 sec,0,0,0,0,0,0,0
1069.8 sec,0,0,0,0,0,0,0
1069.8 sec,0,0,0,0,0,0,0
1069.8 sec,0,0,0,0,0,0,0
1069.8 sec,0,0,0,0,0,0,0
1069.9 sec,0,0,0,0,0,0,0
1069.9 sec,0,0,0,0,0,0,0
1069.9 sec,0,0,0,0,0,0,0
